order_item_id,order_id,item_id,size_id,quantity,price_at_time
33652,16883,19,55,2,12.34
33653,16883,18,53,2,9.01
33654,16884,17,51,3,5.51
33655,16885,13,39,2,9.68
33656,16885,13,38,1,19.05
33657,16885,19,56,2,9.11
33658,16886,8,22,3,15.06
33659,16887,1,1,1,11.51
33660,16887,1,1,3,11.51
33661,16888,16,47,1,13.21
33662,16888,6,18,3,15.32
33663,16889,11,31,1,12.13
33664,16890,4,12,2,19.06
33665,16890,18,53,2,9.01
33666,16890,11,33,3,15.68
33667,16891,13,37,1,15.82
33668,16891,18,52,1,5.28
33669,16891,16,46,2,18.68
33670,16892,9,25,1,18.6
33671,16892,9,27,2,10.83
33672,16892,19,55,2,12.34
33673,16893,4,11,1,11.15
33674,16894,15,43,3,11.91
33675,16895,14,42,1,13.7
33676,16895,19,56,1,9.11
33677,16896,1,1,3,11.51
33678,16896,3,7,3,15.71
33679,16896,20,59,1,6.03
33680,16897,14,42,3,13.7
33681,16897,5,14,2,18.78
33682,16898,5,15,1,12.81
33683,16899,16,48,1,13.18
33684,16899,7,19,1,7.02
33685,16899,2,6,3,6.59
33686,16900,1,2,2,7.73
33687,16901,17,51,3,5.51
33688,16902,6,16,2,18.54
33689,16903,17,49,2,14.69
33690,16903,20,58,1,19.27
33691,16903,16,48,3,13.18
33692,16904,17,49,2,14.69
33693,16904,11,33,2,15.68
33694,16905,9,27,1,10.83
33695,16906,4,10,3,6.89
33696,16906,11,31,3,12.13
33697,16907,5,14,1,18.78
33698,16907,9,26,3,14.89
33699,16907,19,57,1,9.39
33700,16908,18,52,2,5.28
33701,16908,7,19,1,7.02
33702,16908,15,44,1,8.36
33703,16909,16,46,1,18.68
33704,16909,13,37,1,15.82
33705,16910,20,58,3,19.27
33706,16911,16,48,2,13.18
33707,16911,14,42,3,13.7
33708,16911,5,13,2,9.31
33709,16912,4,12,2,19.06
33710,16912,12,34,1,18.33
33711,16912,14,40,3,6.75
33712,16913,19,56,1,9.11
33713,16914,19,57,1,9.39
33714,16915,4,12,3,19.06
33715,16916,10,29,3,12.51
33716,16916,5,13,3,9.31
33717,16916,14,40,1,6.75
33718,16917,10,28,1,10.9
33719,16918,6,17,1,14.18
33720,16918,20,58,2,19.27
33721,16919,8,23,3,16.36
33722,16920,16,46,2,18.68
33723,16920,6,16,3,18.54
33724,16920,18,53,1,9.01
33725,16921,12,36,3,10.05
33726,16921,18,54,3,9.04
33727,16922,16,48,1,13.18
33728,16922,8,24,1,16.24
33729,16923,6,18,3,15.32
33730,16924,18,54,2,9.04
33731,16925,14,42,3,13.7
33732,16925,11,31,3,12.13
33733,16926,17,50,2,15.34
33734,16926,14,41,2,5.25
33735,16926,4,11,2,11.15
33736,16927,1,3,1,9.97
33737,16927,10,29,3,12.51
33738,16928,11,31,3,12.13
33739,16928,2,4,1,13.38
33740,16929,6,18,2,15.32
33741,16929,11,31,1,12.13
33742,16929,6,16,3,18.54
33743,16930,4,11,2,11.15
33744,16931,20,59,3,6.03
33745,16931,1,1,2,11.51
33746,16932,18,54,3,9.04
33747,16933,20,59,2,6.03
33748,16933,6,17,2,14.18
33749,16933,12,34,3,18.33
33750,16934,5,15,3,12.81
33751,16934,18,54,1,9.04
33752,16934,1,3,3,9.97
33753,16935,1,3,2,9.97
33754,16935,15,43,3,11.91
33755,16935,2,4,2,13.38
33756,16936,19,55,2,12.34
33757,16936,20,59,3,6.03
33758,16937,20,60,2,12.23
33759,16937,13,38,3,19.05
33760,16938,16,48,2,13.18
33761,16939,5,13,2,9.31
33762,16939,10,29,1,12.51
33763,16939,8,24,1,16.24
33764,16940,10,28,2,10.9
33765,16940,20,58,2,19.27
33766,16941,9,27,2,10.83
33767,16941,3,8,1,9.21
33768,16942,15,44,2,8.36
33769,16943,11,32,2,11.34
33770,16943,14,41,3,5.25
33771,16943,2,6,1,6.59
33772,16944,7,19,1,7.02
33773,16945,16,48,3,13.18
33774,16945,5,13,2,9.31
33775,16945,13,39,2,9.68
33776,16946,17,49,3,14.69
33777,16947,2,5,2,14.74
33778,16947,12,36,2,10.05
33779,16947,20,58,1,19.27
33780,16948,11,33,2,15.68
33781,16948,10,30,3,9.99
33782,16948,6,17,2,14.18
33783,16949,17,49,3,14.69
33784,16950,10,28,1,10.9
33785,16950,3,8,3,9.21
33786,16950,11,33,1,15.68
33787,16951,16,48,1,13.18
33788,16951,4,10,3,6.89
33789,16952,8,23,3,16.36
33790,16952,4,12,2,19.06
33791,16953,11,33,3,15.68
33792,16953,5,14,1,18.78
33793,16953,5,14,2,18.78
33794,16954,3,8,2,9.21
33795,16954,2,6,3,6.59
33796,16954,17,51,3,5.51
33797,16955,8,24,1,16.24
33798,16955,17,51,3,5.51
33799,16956,20,58,2,19.27
33800,16957,16,48,1,13.18
33801,16958,16,48,3,13.18
33802,16958,19,57,3,9.39
33803,16959,16,48,3,13.18
33804,16959,10,29,2,12.51
33805,16960,5,15,3,12.81
33806,16960,12,34,3,18.33
33807,16961,14,41,3,5.25
33808,16961,6,18,1,15.32
33809,16961,16,47,3,13.21
33810,16962,10,28,3,10.9
33811,16962,2,5,1,14.74
33812,16963,13,39,3,9.68
33813,16964,8,23,2,16.36
33814,16965,6,16,3,18.54
33815,16965,13,39,3,9.68
33816,16966,4,12,2,19.06
33817,16966,20,60,1,12.23
33818,16967,5,15,1,12.81
33819,16967,1,1,1,11.51
33820,16967,15,43,3,11.91
33821,16968,17,49,1,14.69
33822,16968,2,6,2,6.59
33823,16969,12,36,1,10.05
33824,16969,11,31,3,12.13
33825,16969,10,30,1,9.99
33826,16970,9,26,2,14.89
33827,16971,18,52,3,5.28
33828,16971,5,15,2,12.81
33829,16971,14,40,1,6.75
33830,16972,17,49,3,14.69
33831,16973,4,11,2,11.15
33832,16973,18,54,1,9.04
33833,16974,15,45,2,19.74
33834,16974,1,3,3,9.97
33835,16974,6,17,3,14.18
33836,16975,1,2,2,7.73
33837,16976,11,31,1,12.13
33838,16976,12,36,2,10.05
33839,16976,15,43,3,11.91
33840,16977,11,31,2,12.13
33841,16978,4,12,3,19.06
33842,16979,13,37,3,15.82
33843,16979,18,54,3,9.04
33844,16979,13,38,1,19.05
33845,16980,16,48,3,13.18
33846,16981,17,50,2,15.34
33847,16982,20,59,2,6.03
33848,16982,17,51,2,5.51
33849,16983,6,16,1,18.54
33850,16983,14,42,2,13.7
33851,16983,20,60,3,12.23
33852,16984,18,53,2,9.01
33853,16984,17,51,2,5.51
33854,16984,3,7,3,15.71
33855,16985,18,53,2,9.01
33856,16986,2,4,1,13.38
33857,16986,13,37,2,15.82
33858,16986,16,48,3,13.18
33859,16987,16,46,3,18.68
33860,16988,8,24,3,16.24
33861,16988,9,27,2,10.83
33862,16988,12,35,3,13.89
33863,16989,13,37,2,15.82
33864,16990,6,18,3,15.32
33865,16991,1,1,1,11.51
33866,16991,5,15,2,12.81
33867,16991,10,29,3,12.51
33868,16992,15,45,1,19.74
33869,16993,13,39,1,9.68
33870,16993,9,27,2,10.83
33871,16993,9,25,1,18.6
33872,16994,17,50,1,15.34
33873,16994,8,22,3,15.06
33874,16995,16,46,2,18.68
33875,16995,8,24,3,16.24
33876,16995,8,22,1,15.06
33877,16996,1,2,3,7.73
33878,16996,7,19,3,7.02
33879,16996,12,35,2,13.89
33880,16997,14,41,3,5.25
33881,16998,4,11,2,11.15
33882,16999,8,24,2,16.24
33883,16999,10,29,3,12.51
33884,16999,19,56,2,9.11
33885,17000,2,4,2,13.38
33886,17001,1,3,2,9.97
33887,17002,7,19,2,7.02
33888,17002,13,39,1,9.68
33889,17002,12,36,2,10.05
33890,17003,3,8,1,9.21
33891,17003,5,14,3,18.78
33892,17004,11,32,2,11.34
33893,17004,9,26,1,14.89
33894,17005,6,17,1,14.18
33895,17006,13,38,3,19.05
33896,17007,6,18,1,15.32
33897,17007,15,44,1,8.36
33898,17007,1,3,2,9.97
33899,17008,15,44,2,8.36
33900,17009,13,38,3,19.05
33901,17009,12,35,3,13.89
33902,17009,2,5,1,14.74
33903,17010,11,33,1,15.68
33904,17011,6,16,3,18.54
33905,17011,8,23,2,16.36
33906,17012,14,42,1,13.7
33907,17013,18,52,3,5.28
33908,17014,3,9,1,13.91
33909,17014,9,25,2,18.6
33910,17015,13,37,2,15.82
33911,17015,5,13,2,9.31
33912,17015,16,46,3,18.68
33913,17016,3,8,2,9.21
33914,17017,17,49,1,14.69
33915,17017,10,29,1,12.51
33916,17018,19,57,2,9.39
33917,17018,20,60,2,12.23
33918,17018,8,23,1,16.36
33919,17019,8,24,3,16.24
33920,17019,20,58,2,19.27
33921,17020,18,54,2,9.04
33922,17021,7,20,3,12.01
33923,17021,11,33,2,15.68
33924,17022,7,19,3,7.02
33925,17022,8,24,1,16.24
33926,17022,8,24,1,16.24
33927,17023,6,16,2,18.54
33928,17024,18,52,3,5.28
33929,17025,8,22,1,15.06
33930,17026,2,5,3,14.74
33931,17026,8,22,3,15.06
33932,17026,12,35,1,13.89
33933,17027,20,59,1,6.03
33934,17027,6,18,1,15.32
33935,17028,2,6,2,6.59
33936,17028,4,11,3,11.15
33937,17028,20,60,3,12.23
33938,17029,15,44,2,8.36
33939,17030,7,21,2,13.85
33940,17031,16,46,3,18.68
33941,17031,5,14,3,18.78
33942,17031,18,52,1,5.28
33943,17032,7,19,3,7.02
33944,17033,6,16,1,18.54
33945,17033,15,44,1,8.36
33946,17034,17,50,2,15.34
33947,17034,19,55,1,12.34
33948,17035,13,38,1,19.05
33949,17036,12,36,1,10.05
33950,17037,20,60,3,12.23
33951,17038,20,60,2,12.23
33952,17038,19,57,3,9.39
33953,17038,1,1,1,11.51
33954,17039,13,37,1,15.82
33955,17039,20,59,2,6.03
33956,17040,13,39,1,9.68
33957,17040,6,18,3,15.32
33958,17040,13,37,1,15.82
33959,17041,2,6,1,6.59
33960,17041,2,5,2,14.74
33961,17041,2,6,2,6.59
33962,17042,9,26,3,14.89
33963,17042,11,31,1,12.13
33964,17042,14,42,3,13.7
33965,17043,7,20,1,12.01
33966,17044,15,43,2,11.91
33967,17045,6,17,3,14.18
33968,17045,12,36,1,10.05
33969,17046,14,41,3,5.25
33970,17046,15,45,1,19.74
33971,17047,11,33,2,15.68
33972,17048,11,32,1,11.34
33973,17049,14,41,1,5.25
33974,17050,6,18,3,15.32
33975,17050,18,54,2,9.04
33976,17051,3,7,2,15.71
33977,17051,8,24,1,16.24
33978,17052,7,21,3,13.85
33979,17053,19,55,2,12.34
33980,17053,14,40,3,6.75
33981,17054,4,10,3,6.89
33982,17055,1,3,3,9.97
33983,17056,4,11,2,11.15
33984,17056,5,14,3,18.78
33985,17056,4,12,3,19.06
33986,17057,8,23,2,16.36
33987,17057,9,25,2,18.6
33988,17057,14,42,1,13.7
33989,17058,18,52,2,5.28
33990,17059,7,21,1,13.85
33991,17059,9,25,3,18.6
33992,17060,12,35,2,13.89
33993,17060,10,28,1,10.9
33994,17061,11,32,2,11.34
33995,17061,13,38,2,19.05
33996,17062,8,24,3,16.24
33997,17063,6,17,3,14.18
33998,17063,8,23,1,16.36
33999,17064,16,46,3,18.68
34000,17064,5,15,2,12.81
34001,17065,13,39,1,9.68
34002,17065,11,32,1,11.34
34003,17066,5,15,3,12.81
34004,17067,12,35,3,13.89
34005,17068,17,51,3,5.51
34006,17069,4,11,1,11.15
34007,17069,5,15,2,12.81
34008,17069,9,26,1,14.89
34009,17070,3,7,2,15.71
34010,17070,16,47,2,13.21
34011,17071,14,42,3,13.7
34012,17071,16,48,2,13.18
34013,17072,8,24,3,16.24
34014,17072,4,11,1,11.15
34015,17072,2,6,1,6.59
34016,17073,4,12,1,19.06
34017,17073,5,14,1,18.78
34018,17073,5,14,2,18.78
34019,17074,5,13,3,9.31
34020,17074,10,28,3,10.9
34021,17075,17,51,3,5.51
34022,17076,11,31,3,12.13
34023,17076,18,53,2,9.01
34024,17076,4,10,2,6.89
34025,17077,17,51,3,5.51
34026,17078,18,54,1,9.04
34027,17079,12,36,2,10.05
34028,17080,12,36,3,10.05
34029,17080,9,26,1,14.89
34030,17080,19,55,1,12.34
34031,17081,18,52,1,5.28
34032,17081,10,30,3,9.99
34033,17082,2,4,2,13.38
34034,17083,17,49,2,14.69
34035,17083,17,50,2,15.34
34036,17084,7,19,3,7.02
34037,17084,8,22,3,15.06
34038,17084,14,42,3,13.7
34039,17085,3,9,1,13.91
34040,17085,14,42,3,13.7
34041,17085,7,21,1,13.85
34042,17086,20,59,3,6.03
34043,17086,20,60,2,12.23
34044,17086,11,33,1,15.68
34045,17087,17,49,1,14.69
34046,17087,19,57,2,9.39
34047,17087,2,5,2,14.74
34048,17088,13,37,3,15.82
34049,17088,17,51,3,5.51
34050,17089,17,49,1,14.69
34051,17089,1,1,2,11.51
34052,17090,1,3,3,9.97
34053,17090,16,46,3,18.68
34054,17090,16,46,3,18.68
34055,17091,7,21,1,13.85
34056,17092,13,37,1,15.82
34057,17092,20,58,2,19.27
34058,17092,7,20,1,12.01
34059,17093,11,32,2,11.34
34060,17093,9,25,2,18.6
34061,17094,5,15,2,12.81
34062,17094,19,56,1,9.11
34063,17094,1,3,1,9.97
34064,17095,13,38,2,19.05
34065,17095,7,19,3,7.02
34066,17096,17,50,1,15.34
34067,17096,18,54,3,9.04
34068,17097,8,24,3,16.24
34069,17097,11,32,3,11.34
34070,17098,2,6,3,6.59
34071,17098,19,56,2,9.11
34072,17099,2,4,2,13.38
34073,17099,12,35,1,13.89
34074,17099,19,56,3,9.11
34075,17100,8,23,3,16.36
34076,17100,13,37,3,15.82
34077,17100,9,26,2,14.89
34078,17101,7,21,2,13.85
34079,17102,12,35,3,13.89
34080,17102,8,24,1,16.24
34081,17102,20,59,3,6.03
34082,17103,16,46,1,18.68
34083,17103,6,18,2,15.32
34084,17104,16,46,2,18.68
34085,17104,4,11,1,11.15
34086,17105,14,40,2,6.75
34087,17105,14,41,3,5.25
34088,17105,17,51,1,5.51
34089,17106,10,29,3,12.51
34090,17106,11,32,1,11.34
34091,17106,2,4,3,13.38
34092,17107,6,17,2,14.18
34093,17107,3,9,3,13.91
34094,17107,11,31,2,12.13
34095,17108,7,20,3,12.01
34096,17109,10,28,1,10.9
34097,17109,5,14,2,18.78
34098,17109,11,33,3,15.68
34099,17110,10,30,2,9.99
34100,17110,1,1,1,11.51
34101,17110,18,54,1,9.04
34102,17111,10,29,3,12.51
34103,17111,18,53,1,9.01
34104,17111,9,26,1,14.89
34105,17112,4,10,1,6.89
34106,17112,11,31,1,12.13
34107,17113,19,57,1,9.39
34108,17113,19,56,1,9.11
34109,17113,15,45,1,19.74
34110,17114,4,10,2,6.89
34111,17114,20,60,2,12.23
34112,17114,7,20,3,12.01
34113,17115,12,34,2,18.33
34114,17115,2,5,3,14.74
34115,17115,16,48,1,13.18
34116,17116,18,53,2,9.01
34117,17116,18,53,2,9.01
34118,17117,12,35,1,13.89
34119,17118,5,15,1,12.81
34120,17118,19,57,3,9.39
34121,17118,13,39,3,9.68
34122,17119,10,28,3,10.9
34123,17119,13,39,1,9.68
34124,17120,16,47,1,13.21
34125,17120,3,7,1,15.71
34126,17120,13,37,3,15.82
34127,17121,19,55,1,12.34
34128,17122,16,48,3,13.18
34129,17123,16,48,1,13.18
34130,17124,19,57,3,9.39
34131,17124,13,37,2,15.82
34132,17124,5,14,1,18.78
34133,17125,10,30,2,9.99
34134,17126,16,48,1,13.18
34135,17127,13,37,3,15.82
34136,17127,12,36,2,10.05
34137,17127,5,13,1,9.31
34138,17128,15,43,2,11.91
34139,17128,16,47,2,13.21
34140,17128,16,48,1,13.18
34141,17129,16,48,2,13.18
34142,17130,4,11,1,11.15
34143,17130,18,52,1,5.28
34144,17130,16,46,1,18.68
34145,17131,9,27,1,10.83
34146,17132,18,52,3,5.28
34147,17132,10,30,1,9.99
34148,17132,20,58,3,19.27
34149,17133,2,6,2,6.59
34150,17133,9,25,1,18.6
34151,17133,18,52,1,5.28
34152,17134,13,39,1,9.68
34153,17134,11,33,1,15.68
34154,17135,17,49,1,14.69
34155,17135,15,44,3,8.36
34156,17135,18,53,2,9.01
34157,17136,5,15,3,12.81
34158,17136,14,42,3,13.7
34159,17136,4,11,2,11.15
34160,17137,20,60,2,12.23
34161,17137,9,25,2,18.6
34162,17138,15,44,1,8.36
34163,17138,5,13,1,9.31
34164,17139,20,60,1,12.23
34165,17139,3,7,2,15.71
34166,17139,18,53,1,9.01
34167,17140,8,24,3,16.24
34168,17140,20,58,3,19.27
34169,17140,2,5,2,14.74
34170,17141,15,43,2,11.91
34171,17142,13,39,2,9.68
34172,17142,4,10,2,6.89
34173,17143,18,54,2,9.04
34174,17143,18,54,1,9.04
34175,17144,14,42,1,13.7
34176,17144,9,25,2,18.6
34177,17144,10,29,2,12.51
34178,17145,18,53,1,9.01
34179,17145,14,42,3,13.7
34180,17145,3,8,2,9.21
34181,17146,16,47,1,13.21
34182,17146,20,60,2,12.23
34183,17147,14,40,3,6.75
34184,17148,13,38,3,19.05
34185,17148,13,39,3,9.68
34186,17149,2,5,2,14.74
34187,17149,18,54,3,9.04
34188,17149,3,7,3,15.71
34189,17150,11,31,2,12.13
34190,17151,1,2,2,7.73
34191,17151,10,29,3,12.51
34192,17152,7,19,3,7.02
34193,17152,15,43,3,11.91
34194,17152,18,53,2,9.01
34195,17153,7,21,3,13.85
34196,17153,17,49,3,14.69
34197,17154,7,21,1,13.85
34198,17154,3,8,3,9.21
34199,17155,14,42,3,13.7
34200,17155,10,30,2,9.99
34201,17155,20,59,2,6.03
34202,17156,12,36,1,10.05
34203,17156,20,60,2,12.23
34204,17156,11,33,2,15.68
34205,17157,16,48,1,13.18
34206,17157,18,52,3,5.28
34207,17157,18,52,1,5.28
34208,17158,16,47,2,13.21
34209,17158,2,6,3,6.59
34210,17159,10,29,2,12.51
34211,17160,15,43,3,11.91
34212,17160,4,11,3,11.15
34213,17160,1,2,3,7.73
34214,17161,5,14,2,18.78
34215,17161,11,31,1,12.13
34216,17161,5,13,3,9.31
34217,17162,4,11,2,11.15
34218,17162,20,59,3,6.03
34219,17163,15,44,1,8.36
34220,17164,10,30,1,9.99
34221,17164,12,36,1,10.05
34222,17165,12,36,2,10.05
34223,17165,18,54,3,9.04
34224,17165,14,42,3,13.7
34225,17166,16,46,2,18.68
34226,17167,7,21,2,13.85
34227,17167,2,4,1,13.38
34228,17167,19,57,1,9.39
34229,17168,17,50,1,15.34
34230,17168,15,43,1,11.91
34231,17168,3,8,2,9.21
34232,17169,5,15,3,12.81
34233,17169,19,55,1,12.34
34234,17169,19,56,3,9.11
34235,17170,14,41,2,5.25
34236,17170,19,55,1,12.34
34237,17170,6,16,3,18.54
34238,17171,5,13,2,9.31
34239,17172,7,19,2,7.02
34240,17172,11,33,2,15.68
34241,17172,17,50,1,15.34
34242,17173,6,16,2,18.54
34243,17173,9,26,2,14.89
34244,17174,19,55,1,12.34
34245,17174,6,18,3,15.32
34246,17175,14,42,3,13.7
34247,17175,4,11,1,11.15
34248,17175,1,3,2,9.97
34249,17176,17,49,2,14.69
34250,17176,5,13,3,9.31
34251,17176,13,39,3,9.68
34252,17177,8,22,2,15.06
34253,17178,14,40,1,6.75
34254,17178,18,53,2,9.01
34255,17179,6,17,2,14.18
34256,17179,3,9,3,13.91
34257,17179,6,18,3,15.32
34258,17180,6,16,1,18.54
34259,17181,4,12,3,19.06
34260,17181,3,9,3,13.91
34261,17181,8,24,3,16.24
34262,17182,7,21,2,13.85
34263,17183,7,21,3,13.85
34264,17183,6,18,2,15.32
34265,17183,5,14,3,18.78
34266,17184,5,13,2,9.31
34267,17184,17,50,3,15.34
34268,17184,10,30,2,9.99
34269,17185,16,48,3,13.18
34270,17186,13,39,1,9.68
34271,17186,19,57,3,9.39
34272,17186,20,60,2,12.23
34273,17187,9,25,2,18.6
34274,17187,13,39,2,9.68
34275,17188,1,3,2,9.97
34276,17189,13,38,2,19.05
34277,17190,20,58,3,19.27
34278,17191,13,38,3,19.05
34279,17192,18,52,3,5.28
34280,17193,7,20,3,12.01
34281,17193,19,56,1,9.11
34282,17194,2,6,1,6.59
34283,17194,17,50,1,15.34
34284,17194,12,35,2,13.89
34285,17195,12,34,2,18.33
34286,17196,13,37,3,15.82
34287,17197,5,14,3,18.78
34288,17198,8,24,3,16.24
34289,17199,15,43,1,11.91
34290,17200,13,38,1,19.05
34291,17200,7,21,1,13.85
34292,17200,3,9,2,13.91
34293,17201,9,25,1,18.6
34294,17201,8,22,1,15.06
34295,17201,8,22,1,15.06
34296,17202,18,52,2,5.28
34297,17202,10,28,1,10.9
34298,17203,3,8,2,9.21
34299,17203,4,11,1,11.15
34300,17203,16,47,2,13.21
34301,17204,12,36,1,10.05
34302,17205,5,15,2,12.81
34303,17206,6,16,1,18.54
34304,17207,17,51,2,5.51
34305,17207,2,4,1,13.38
34306,17208,20,59,2,6.03
34307,17209,4,11,1,11.15
34308,17210,8,22,1,15.06
34309,17211,12,36,2,10.05
34310,17212,12,34,3,18.33
34311,17212,17,49,2,14.69
34312,17212,16,46,1,18.68
34313,17213,1,3,2,9.97
34314,17214,8,22,1,15.06
34315,17215,5,15,3,12.81
34316,17215,5,13,3,9.31
34317,17216,11,31,2,12.13
34318,17216,10,29,1,12.51
34319,17216,1,2,1,7.73
34320,17217,10,28,3,10.9
34321,17218,5,13,3,9.31
34322,17218,6,18,3,15.32
34323,17218,17,50,2,15.34
34324,17219,8,22,2,15.06
34325,17219,12,34,2,18.33
34326,17219,12,34,3,18.33
34327,17220,14,40,1,6.75
34328,17221,9,25,2,18.6
34329,17222,3,9,1,13.91
34330,17222,3,9,2,13.91
34331,17223,8,24,1,16.24
34332,17224,3,8,3,9.21
34333,17224,17,50,3,15.34
34334,17224,5,15,3,12.81
34335,17225,7,20,2,12.01
34336,17225,20,60,2,12.23
34337,17225,15,45,2,19.74
34338,17226,8,23,1,16.36
34339,17227,19,57,1,9.39
34340,17227,4,10,1,6.89
34341,17227,11,33,1,15.68
34342,17228,3,9,3,13.91
34343,17228,10,29,3,12.51
34344,17229,9,27,3,10.83
34345,17230,5,13,3,9.31
34346,17230,1,3,1,9.97
34347,17230,4,12,1,19.06
34348,17231,2,4,1,13.38
34349,17232,11,32,1,11.34
34350,17232,5,15,1,12.81
34351,17233,14,40,1,6.75
34352,17234,1,2,3,7.73
34353,17234,20,58,1,19.27
34354,17234,11,32,3,11.34
34355,17235,10,30,1,9.99
34356,17235,13,39,2,9.68
34357,17235,19,56,3,9.11
34358,17236,14,41,1,5.25
34359,17237,6,18,1,15.32
34360,17237,16,48,1,13.18
34361,17237,4,10,3,6.89
34362,17238,3,9,2,13.91
34363,17238,16,47,1,13.21
34364,17239,18,53,1,9.01
34365,17239,16,46,2,18.68
34366,17239,6,18,1,15.32
34367,17240,13,38,2,19.05
34368,17240,15,43,2,11.91
34369,17241,16,47,1,13.21
34370,17242,9,27,2,10.83
34371,17242,18,54,2,9.04
34372,17243,7,21,3,13.85
34373,17243,3,9,3,13.91
34374,17243,20,58,3,19.27
34375,17244,3,7,2,15.71
34376,17244,5,13,1,9.31
34377,17244,4,12,2,19.06
34378,17245,7,20,2,12.01
34379,17245,16,47,1,13.21
34380,17246,19,55,3,12.34
34381,17246,5,15,3,12.81
34382,17247,5,13,2,9.31
34383,17248,18,52,2,5.28
34384,17249,15,45,3,19.74
34385,17250,12,35,3,13.89
34386,17250,20,59,3,6.03
34387,17251,18,53,2,9.01
34388,17252,15,45,3,19.74
34389,17253,5,15,2,12.81
34390,17253,4,11,3,11.15
34391,17253,7,19,2,7.02
34392,17254,12,36,1,10.05
34393,17255,3,8,1,9.21
34394,17256,15,44,3,8.36
34395,17256,11,32,1,11.34
34396,17257,7,19,1,7.02
34397,17257,12,34,1,18.33
34398,17258,15,43,2,11.91
34399,17258,8,23,1,16.36
34400,17259,16,48,3,13.18
34401,17260,20,58,2,19.27
34402,17260,14,42,3,13.7
34403,17261,7,20,2,12.01
34404,17262,19,56,3,9.11
34405,17262,2,6,1,6.59
34406,17263,9,26,2,14.89
34407,17263,17,50,3,15.34
34408,17263,6,17,3,14.18
34409,17264,12,35,1,13.89
34410,17264,14,41,3,5.25
34411,17264,8,24,2,16.24
34412,17265,18,54,2,9.04
34413,17265,3,9,2,13.91
34414,17266,5,14,2,18.78
34415,17266,10,29,1,12.51
34416,17266,18,52,1,5.28
34417,17267,4,10,3,6.89
34418,17267,9,27,3,10.83
34419,17268,10,29,2,12.51
34420,17268,20,60,3,12.23
34421,17268,15,44,3,8.36
34422,17269,15,43,1,11.91
34423,17270,16,48,2,13.18
34424,17270,7,19,3,7.02
34425,17270,16,47,1,13.21
34426,17271,9,27,3,10.83
34427,17271,18,53,1,9.01
34428,17272,10,30,2,9.99
34429,17272,8,22,1,15.06
34430,17273,10,30,3,9.99
34431,17273,20,60,1,12.23
34432,17273,2,5,3,14.74
34433,17274,10,29,2,12.51
34434,17274,17,50,2,15.34
34435,17275,6,16,3,18.54
34436,17275,12,36,1,10.05
34437,17275,7,19,2,7.02
34438,17276,5,14,3,18.78
34439,17276,2,6,1,6.59
34440,17276,3,9,1,13.91
34441,17277,17,50,2,15.34
34442,17277,3,9,1,13.91
34443,17278,9,27,3,10.83
34444,17278,6,18,1,15.32
34445,17278,2,6,3,6.59
34446,17279,20,59,1,6.03
34447,17279,8,22,1,15.06
34448,17280,11,31,2,12.13
34449,17280,11,33,3,15.68
34450,17281,16,48,1,13.18
34451,17281,6,16,3,18.54
34452,17281,3,9,2,13.91
34453,17282,20,60,2,12.23
34454,17282,1,1,2,11.51
34455,17282,3,7,1,15.71
34456,17283,14,42,2,13.7
34457,17283,19,56,1,9.11
34458,17284,4,10,3,6.89
34459,17284,9,27,3,10.83
34460,17285,7,21,1,13.85
34461,17285,1,3,2,9.97
34462,17285,4,11,1,11.15
34463,17286,13,38,3,19.05
34464,17287,12,36,2,10.05
34465,17287,15,45,2,19.74
34466,17287,1,2,2,7.73
34467,17288,18,52,1,5.28
34468,17289,8,24,3,16.24
34469,17289,18,52,3,5.28
34470,17289,6,17,1,14.18
34471,17290,7,20,1,12.01
34472,17290,15,45,2,19.74
34473,17290,9,27,2,10.83
34474,17291,3,9,3,13.91
34475,17291,13,39,1,9.68
34476,17291,6,18,3,15.32
34477,17292,5,13,2,9.31
34478,17293,9,27,2,10.83
34479,17293,8,22,3,15.06
34480,17293,11,33,3,15.68
34481,17294,18,54,3,9.04
34482,17295,11,33,1,15.68
34483,17295,18,52,2,5.28
34484,17296,9,25,1,18.6
34485,17297,15,44,2,8.36
34486,17298,15,44,3,8.36
34487,17298,7,19,2,7.02
34488,17299,8,22,2,15.06
34489,17300,2,4,2,13.38
34490,17300,4,11,1,11.15
34491,17301,3,7,2,15.71
34492,17302,15,44,2,8.36
34493,17302,8,22,2,15.06
34494,17302,6,18,2,15.32
34495,17303,20,59,1,6.03
34496,17304,15,43,1,11.91
34497,17304,17,50,2,15.34
34498,17304,2,4,3,13.38
34499,17305,11,32,1,11.34
34500,17305,17,49,3,14.69
34501,17306,18,54,2,9.04
34502,17306,4,12,3,19.06
34503,17307,1,2,2,7.73
34504,17307,9,26,2,14.89
34505,17307,10,30,1,9.99
34506,17308,13,38,3,19.05
34507,17309,7,20,3,12.01
34508,17309,4,12,1,19.06
34509,17309,1,3,1,9.97
34510,17310,17,50,1,15.34
34511,17310,16,47,1,13.21
34512,17310,9,27,2,10.83
34513,17311,3,7,2,15.71
34514,17311,6,17,1,14.18
34515,17311,14,42,3,13.7
34516,17312,18,54,2,9.04
34517,17313,5,14,2,18.78
34518,17313,2,4,1,13.38
34519,17313,14,40,2,6.75
34520,17314,15,44,1,8.36
34521,17315,11,32,1,11.34
34522,17315,4,11,2,11.15
34523,17315,1,2,2,7.73
34524,17316,13,37,3,15.82
