booking_id,user_id,show_id,booking_datetime,total_cost
13703,4600,13,2025-02-19 09:39:51,105.04
13704,4601,9,2025-03-03 06:20:29,881.23
13705,4601,7,2025-02-15 03:25:47,243.8
13706,4601,6,2025-02-16 21:00:19,307.08
13707,4601,9,2025-03-01 22:28:55,923.92
13708,4602,4,2025-02-11 14:12:20,788.62
13709,4602,7,2025-03-09 07:54:04,806.89
13710,4602,4,2025-03-06 13:25:39,884.02
13711,4602,14,2025-02-24 11:42:42,373.5
13712,4602,15,2025-03-07 00:32:25,268.58
13713,4603,10,2025-03-08 16:35:39,481.71
13714,4603,10,2025-03-04 10:52:39,768.68
13715,4604,6,2025-02-14 03:22:07,681.03
13716,4605,7,2025-02-22 03:38:02,345.29
13717,4605,12,2025-02-25 08:44:45,961.85
13718,4605,7,2025-02-19 03:21:51,527.95
13719,4606,8,2025-02-18 15:52:13,241.66
13720,4606,11,2025-02-17 15:21:38,207.09
13721,4606,14,2025-02-15 13:32:04,499.97
13722,4607,10,2025-02-16 15:16:29,564.14
13723,4608,7,2025-03-08 21:42:05,888.78
13724,4608,15,2025-02-23 12:14:28,504.5
13725,4608,13,2025-03-10 11:43:07,459.51
13726,4608,1,2025-02-18 05:51:19,848.39
13727,4608,2,2025-03-04 18:51:03,281.38
13728,4609,3,2025-02-16 13:35:18,774.29
13729,4609,9,2025-03-02 09:21:26,117.44
13730,4610,16,2025-03-11 01:46:50,890.96
13731,4610,14,2025-02-15 11:02:24,596.17
13732,4610,1,2025-02-26 09:42:01,656.12
13733,4611,7,2025-02-20 08:30:33,190.54
13734,4612,2,2025-02-12 17:53:40,404.71
13735,4613,6,2025-03-08 20:38:15,264.51
13736,4614,15,2025-03-11 19:30:38,277.62
13737,4614,10,2025-03-07 07:50:18,813.85
13738,4614,10,2025-02-10 18:41:55,554.3
13739,4614,13,2025-03-10 04:36:25,807.24
13740,4614,10,2025-02-10 20:23:16,681.62
13741,4615,8,2025-02-16 09:14:52,287.93
13742,4615,14,2025-02-21 14:35:50,647.64
13743,4615,12,2025-02-27 18:30:29,532.45
13744,4616,7,2025-03-01 00:50:44,768.34
13745,4616,3,2025-02-25 23:01:26,120.74
13746,4616,12,2025-02-11 23:46:33,140.16
13747,4616,3,2025-03-05 16:42:06,922.79
13748,4617,6,2025-02-21 23:45:01,248.75
13749,4617,11,2025-02-27 17:42:03,603.62
13750,4617,7,2025-02-27 12:59:47,730.29
13751,4617,11,2025-02-19 23:23:50,840.7
13752,4617,5,2025-03-02 04:37:00,609.28
13753,4618,11,2025-02-19 15:30:19,879.09
13754,4618,9,2025-03-06 18:05:52,606.26
13755,4618,8,2025-02-22 12:50:14,437.59
13756,4618,15,2025-03-09 20:25:58,823.19
13757,4618,6,2025-02-16 22:35:13,598.51
13758,4619,13,2025-03-01 01:20:55,245.19
13759,4619,12,2025-02-26 09:39:38,964.19
13760,4619,5,2025-02-21 07:39:53,149.12
13761,4620,11,2025-02-21 21:46:36,797.79
13762,4620,13,2025-02-10 13:18:58,471.64
13763,4621,8,2025-03-11 19:37:47,625.32
13764,4622,2,2025-03-09 05:07:50,610.79
13765,4623,6,2025-02-25 04:46:31,592.59
13766,4623,5,2025-02-20 21:33:08,294.84
13767,4623,3,2025-03-11 06:42:21,507.34
13768,4623,15,2025-02-15 14:12:34,321.04
13769,4624,1,2025-02-20 05:34:37,100.71
13770,4625,8,2025-02-14 01:11:04,395.33
13771,4625,15,2025-02-15 13:00:50,380.12
13772,4626,4,2025-03-08 01:19:28,788.01
13773,4626,5,2025-03-04 13:22:31,103.34
13774,4626,2,2025-03-11 11:34:56,971.75
13775,4626,6,2025-03-08 13:25:19,248.7
13776,4626,15,2025-02-23 14:57:26,204.26
13777,4627,9,2025-02-24 13:27:31,573.99
13778,4627,8,2025-02-26 23:44:09,915.18
13779,4627,4,2025-02-24 03:03:55,191.36
13780,4627,14,2025-03-05 19:01:24,148.69
13781,4627,7,2025-02-25 21:47:32,823.34
13782,4628,7,2025-03-04 07:56:07,765.35
13783,4628,14,2025-02-25 02:11:57,251.72
13784,4628,10,2025-02-15 05:20:25,941.99
13785,4629,16,2025-02-20 23:39:20,698.38
13786,4629,2,2025-02-16 17:31:34,230.69
13787,4629,9,2025-02-11 05:48:26,799.62
13788,4629,14,2025-02-23 19:38:13,642.56
13789,4630,16,2025-03-12 07:43:11,570.33
13790,4630,2,2025-03-01 17:53:56,893.78
13791,4630,15,2025-02-11 03:28:04,658.13
13792,4630,14,2025-02-20 07:05:53,846.89
13793,4630,15,2025-03-08 00:29:50,669.54
13794,4631,16,2025-03-05 09:22:03,401.53
13795,4631,8,2025-03-03 10:24:32,800.5
13796,4631,9,2025-02-26 01:01:33,205.34
13797,4631,4,2025-02-25 19:59:04,179.31
13798,4632,3,2025-02-24 09:33:17,793.3
13799,4632,8,2025-02-11 23:00:01,417.87
13800,4632,10,2025-02-18 16:54:59,851.47
13801,4632,6,2025-03-04 22:32:12,566.88
13802,4633,2,2025-02-21 02:39:57,423.41
13803,4633,2,2025-02-22 04:09:28,900.02
13804,4633,3,2025-03-12 05:04:03,681.71
13805,4634,10,2025-03-06 11:54:09,996.16
13806,4634,2,2025-02-15 05:06:49,509.85
13807,4635,12,2025-02-12 08:01:53,226.68
13808,4635,7,2025-03-04 08:32:10,287.45
13809,4635,8,2025-02-24 16:39:11,494.53
13810,4635,11,2025-02-13 10:50:35,574.91
13811,4635,9,2025-02-21 08:04:37,271.41
13812,4636,13,2025-02-28 21:07:01,351.08
13813,4637,16,2025-02-14 11:03:44,305.95
13814,4637,6,2025-03-05 03:28:57,477.7
13815,4637,14,2025-02-22 13:52:50,815.15
13816,4637,8,2025-03-09 08:59:29,580.22
13817,4637,14,2025-02-26 10:49:45,174.59
13818,4638,12,2025-02-22 22:03:24,387.38
13819,4638,2,2025-03-06 01:18:45,580.98
13820,4638,6,2025-02-25 05:13:24,592.35
13821,4638,4,2025-02-13 12:02:39,996.65
13822,4638,12,2025-02-27 15:48:12,292.4
13823,4639,15,2025-02-23 06:28:29,572.91
13824,4639,15,2025-02-15 02:26:35,247.23
13825,4639,7,2025-02-22 22:03:01,337.99
13826,4639,15,2025-03-02 20:07:06,889.67
13827,4639,10,2025-02-25 02:40:40,916.12
13828,4640,11,2025-02-13 03:53:27,516.62
13829,4640,2,2025-02-13 11:54:40,393.57
13830,4641,15,2025-03-04 20:49:02,656.37
13831,4642,1,2025-02-26 00:26:02,154.8
13832,4642,3,2025-03-01 16:14:55,721.95
13833,4642,15,2025-02-16 12:38:34,841.0
13834,4643,14,2025-02-25 18:21:13,877.38
13835,4643,13,2025-03-01 17:55:03,705.57
13836,4643,6,2025-02-27 16:57:45,694.67
13837,4643,1,2025-03-09 12:06:11,677.14
13838,4644,1,2025-03-10 16:42:26,297.9
13839,4644,16,2025-02-18 06:48:56,256.16
13840,4644,9,2025-02-11 04:09:17,246.63
13841,4644,16,2025-03-02 23:42:13,658.6
13842,4645,14,2025-02-24 20:30:38,178.07
13843,4646,5,2025-02-22 08:05:49,597.69
13844,4646,16,2025-03-11 08:43:30,278.9
13845,4646,3,2025-03-01 05:52:04,652.8
13846,4646,2,2025-02-27 00:16:17,878.64
13847,4647,11,2025-02-28 11:18:28,390.93
13848,4647,9,2025-02-12 02:24:49,426.35
13849,4647,1,2025-02-19 12:01:57,386.03
13850,4647,13,2025-02-23 18:18:17,134.84
13851,4647,3,2025-02-17 09:49:22,146.48
13852,4648,9,2025-03-01 18:52:57,865.74
13853,4649,14,2025-03-07 12:54:48,144.19
13854,4649,13,2025-02-13 22:01:43,344.55
13855,4650,13,2025-03-12 11:30:43,448.43
13856,4650,8,2025-02-10 18:42:45,244.16
13857,4650,10,2025-02-10 12:27:46,573.34
13858,4651,16,2025-02-16 02:49:00,898.65
13859,4652,6,2025-02-20 04:08:40,928.07
13860,4652,2,2025-02-18 19:54:00,448.55
13861,4652,11,2025-03-06 10:50:24,872.15
13862,4652,1,2025-02-27 12:00:10,853.11
13863,4652,5,2025-02-14 02:09:09,954.88
13864,4653,11,2025-02-13 20:12:58,996.36
13865,4654,2,2025-03-04 22:49:05,505.78
13866,4654,1,2025-02-14 15:17:40,486.94
13867,4654,1,2025-02-15 21:50:40,940.73
13868,4655,9,2025-02-28 22:30:19,984.65
13869,4655,7,2025-02-13 11:40:23,178.89
13870,4655,11,2025-02-11 20:45:13,136.26
13871,4655,7,2025-03-11 06:00:34,351.03
13872,4655,7,2025-02-22 22:53:32,257.83
13873,4656,13,2025-03-05 13:20:16,689.99
13874,4656,12,2025-02-26 18:45:57,228.85
13875,4656,12,2025-02-17 02:08:50,415.67
13876,4656,2,2025-02-12 13:32:06,942.42
13877,4657,15,2025-03-06 16:40:06,340.81
13878,4657,10,2025-03-07 05:00:24,860.52
13879,4657,5,2025-03-09 14:41:18,156.17
13880,4657,4,2025-03-12 08:12:14,754.4
13881,4658,8,2025-03-09 08:53:22,891.67
13882,4658,12,2025-02-20 06:36:00,267.04
13883,4658,3,2025-02-21 01:41:55,487.07
13884,4658,1,2025-02-23 11:19:52,345.62
13885,4658,11,2025-02-27 17:22:20,558.18
13886,4659,14,2025-03-02 13:03:52,740.87
13887,4660,5,2025-02-26 01:34:46,922.47
13888,4660,12,2025-02-13 09:20:26,571.04
13889,4660,11,2025-03-06 09:47:41,619.63
13890,4661,11,2025-03-01 16:37:49,595.68
13891,4662,10,2025-02-20 14:00:04,902.63
13892,4662,16,2025-02-11 15:55:58,708.51
13893,4663,15,2025-03-07 10:05:16,245.56
13894,4663,15,2025-02-18 08:34:52,891.32
13895,4663,7,2025-03-11 01:44:37,353.45
13896,4663,3,2025-02-15 13:43:46,397.26
13897,4663,8,2025-03-07 21:31:03,276.73
13898,4664,15,2025-02-18 23:40:02,516.29
13899,4664,5,2025-02-18 10:04:36,937.39
13900,4664,7,2025-02-24 04:45:28,612.57
13901,4664,13,2025-02-20 18:38:40,352.44
13902,4665,11,2025-02-23 07:25:29,530.03
13903,4665,4,2025-02-27 18:58:39,927.59
13904,4665,8,2025-02-18 05:11:09,198.66
13905,4666,2,2025-02-26 16:37:55,904.59
13906,4666,12,2025-02-18 06:34:20,389.37
13907,4666,8,2025-02-10 22:39:11,888.3
13908,4666,8,2025-02-18 14:12:15,863.33
13909,4667,6,2025-02-12 14:31:20,249.88
13910,4668,8,2025-02-21 04:37:40,513.25
13911,4668,8,2025-03-04 07:24:29,741.77
13912,4668,12,2025-03-11 15:34:55,232.57
13913,4668,3,2025-02-24 17:40:22,896.59
13914,4669,13,2025-02-12 04:01:33,689.53
13915,4669,12,2025-03-09 22:44:06,978.96
13916,4669,5,2025-03-09 03:49:06,679.92
13917,4670,5,2025-02-11 04:16:20,633.48
13918,4670,4,2025-03-06 04:58:05,551.73
13919,4670,4,2025-03-09 04:43:07,468.95
13920,4670,12,2025-03-03 14:52:45,557.25
13921,4671,2,2025-03-03 00:12:14,417.24
13922,4672,16,2025-02-27 13:21:17,620.78
13923,4672,16,2025-02-14 04:01:49,655.44
13924,4673,15,2025-02-10 20:48:07,406.06
13925,4673,6,2025-02-16 08:10:04,898.42
13926,4673,16,2025-03-01 14:12:19,337.35
13927,4673,3,2025-03-06 08:49:33,806.05
13928,4674,16,2025-03-03 03:59:31,391.48
13929,4675,2,2025-03-09 12:35:22,939.77
13930,4675,16,2025-03-02 20:15:58,316.44
13931,4676,11,2025-02-14 20:15:18,948.99
13932,4676,4,2025-02-21 00:29:10,962.1
13933,4676,11,2025-03-07 06:47:15,525.99
13934,4676,3,2025-02-18 09:56:30,827.05
13935,4677,7,2025-02-13 20:41:37,945.75
13936,4677,13,2025-03-03 02:31:53,980.55
13937,4678,11,2025-02-25 08:34:52,907.38
13938,4678,15,2025-02-12 22:46:32,589.35
13939,4678,14,2025-02-16 23:56:00,761.65
13940,4678,16,2025-02-16 07:32:26,157.3
13941,4679,8,2025-02-12 04:18:20,974.92
13942,4679,8,2025-02-11 06:34:25,677.06
13943,4680,7,2025-02-14 03:00:41,221.54
13944,4681,9,2025-02-23 04:26:11,132.24
13945,4681,6,2025-03-07 09:43:43,373.71
13946,4681,15,2025-02-11 13:57:15,700.82
13947,4682,14,2025-02-19 11:58:39,283.64
13948,4683,2,2025-02-22 21:00:23,832.34
13949,4683,11,2025-03-10 00:41:37,532.07
13950,4683,14,2025-02-19 08:14:07,491.76
13951,4683,16,2025-03-03 22:25:22,750.35
13952,4684,2,2025-03-12 02:12:15,624.32
13953,4684,8,2025-03-04 06:24:08,581.93
13954,4684,12,2025-02-27 22:16:06,911.22
13955,4684,7,2025-03-02 22:42:08,862.83
13956,4684,7,2025-02-13 05:48:30,149.13
13957,4685,15,2025-02-10 17:26:30,598.82
13958,4685,6,2025-02-13 00:27:14,324.35
13959,4685,16,2025-02-27 13:44:55,614.68
13960,4685,10,2025-02-11 18:55:51,586.1
13961,4685,8,2025-02-13 17:44:10,226.91
13962,4686,16,2025-03-04 02:50:47,388.79
13963,4686,4,2025-02-26 14:35:27,891.88
13964,4686,3,2025-03-07 12:30:34,406.63
13965,4686,8,2025-02-17 08:32:35,511.39
13966,4687,14,2025-02-17 23:24:57,204.48
13967,4688,7,2025-02-15 14:29:08,774.09
13968,4688,15,2025-02-20 18:54:04,959.71
13969,4688,11,2025-02-28 17:53:34,370.04
13970,4688,7,2025-02-24 10:26:48,221.47
13971,4688,16,2025-02-27 20:28:03,603.3
13972,4689,8,2025-02-13 17:13:46,787.93
13973,4690,4,2025-02-25 15:59:00,484.8
13974,4690,4,2025-02-25 13:50:24,538.72
13975,4690,12,2025-02-11 14:44:59,390.65
13976,4690,13,2025-02-16 03:13:03,391.81
13977,4691,1,2025-02-20 18:22:55,868.41
13978,4691,3,2025-02-22 10:49:03,706.74
13979,4691,7,2025-02-14 12:14:01,414.92
13980,4692,6,2025-03-10 07:45:48,431.73
13981,4692,2,2025-03-06 08:53:15,883.49
13982,4692,5,2025-03-08 13:10:13,841.58
13983,4692,8,2025-02-26 04:07:48,269.01
13984,4693,16,2025-03-09 08:49:42,975.14
13985,4693,15,2025-02-12 09:27:53,779.77
13986,4693,9,2025-03-06 17:21:31,144.96
13987,4693,13,2025-02-19 19:02:41,542.67
13988,4694,11,2025-03-07 22:58:30,975.13
13989,4694,9,2025-02-25 14:54:11,958.43
13990,4694,12,2025-03-02 22:55:07,133.74
13991,4694,16,2025-02-28 13:28:08,345.81
13992,4694,11,2025-02-15 01:15:36,328.8
13993,4695,16,2025-03-08 23:24:10,240.54
13994,4695,7,2025-02-11 03:02:14,483.41
13995,4695,11,2025-02-27 07:04:53,469.75
13996,4696,4,2025-02-21 21:37:59,905.59
13997,4696,14,2025-02-28 04:38:46,741.15
13998,4697,11,2025-02-24 10:43:31,949.4
13999,4697,6,2025-02-24 01:52:03,706.47
14000,4697,2,2025-03-06 17:16:57,164.87
14001,4698,10,2025-03-03 14:50:57,387.14
14002,4698,15,2025-02-17 18:29:06,133.59
14003,4698,15,2025-02-22 22:37:14,295.93
14004,4698,7,2025-02-18 15:01:52,867.79
14005,4699,6,2025-02-15 06:00:43,903.45
14006,4699,15,2025-02-15 11:20:03,619.71
14007,4699,7,2025-03-08 01:32:54,795.04
14008,4700,3,2025-03-01 22:07:57,584.78
14009,4700,2,2025-03-09 12:16:14,959.14
14010,4700,14,2025-03-02 16:04:24,506.37
14011,4700,13,2025-02-19 12:36:24,873.32
14012,4700,3,2025-02-28 07:25:44,922.34
14013,4701,15,2025-03-11 23:10:17,974.62
14014,4701,14,2025-03-02 16:31:10,654.98
14015,4701,4,2025-02-20 11:26:57,483.34
14016,4701,12,2025-03-05 04:46:00,960.45
14017,4702,11,2025-03-09 08:52:55,675.79
14018,4702,2,2025-03-01 19:33:07,554.44
14019,4702,10,2025-03-09 01:13:15,168.45
14020,4702,10,2025-02-13 20:39:10,594.11
14021,4703,1,2025-02-23 09:40:13,599.59
14022,4703,8,2025-02-23 02:36:48,907.18
14023,4703,13,2025-02-22 07:38:51,602.57
14024,4703,16,2025-03-07 10:15:26,424.93
14025,4704,4,2025-03-07 12:53:47,335.23
14026,4705,11,2025-02-23 07:16:26,351.76
14027,4705,8,2025-03-07 19:02:21,354.43
14028,4705,14,2025-02-24 23:14:12,892.62
14029,4706,10,2025-03-01 09:01:38,693.65
14030,4706,4,2025-03-04 07:58:34,856.58
14031,4706,15,2025-03-05 03:06:59,759.5
14032,4707,5,2025-02-15 20:40:16,614.34
14033,4707,11,2025-02-21 16:10:01,449.85
14034,4708,14,2025-02-15 00:03:44,723.37
14035,4708,4,2025-02-18 04:32:24,271.3
14036,4709,5,2025-03-03 15:20:37,112.96
14037,4709,12,2025-02-19 08:38:19,599.67
14038,4709,14,2025-02-13 06:18:24,490.24
14039,4710,11,2025-03-10 06:20:31,535.96
14040,4710,16,2025-03-11 13:39:01,655.67
14041,4710,5,2025-02-17 22:43:48,447.73
14042,4710,9,2025-03-01 19:32:07,876.11
14043,4710,2,2025-02-10 22:11:15,119.99
14044,4711,3,2025-02-14 22:41:25,206.15
14045,4711,9,2025-03-10 09:44:11,186.47
14046,4711,3,2025-02-15 07:45:22,200.72
14047,4711,3,2025-02-15 04:50:43,778.56
14048,4712,4,2025-02-23 12:43:02,774.35
14049,4712,16,2025-03-09 20:43:55,279.45
14050,4712,10,2025-03-07 20:41:25,564.39
14051,4713,5,2025-02-18 05:35:55,927.37
14052,4713,13,2025-03-02 09:01:11,652.39
14053,4713,9,2025-03-08 22:12:21,200.52
14054,4713,9,2025-02-14 08:17:15,596.37
14055,4713,11,2025-02-20 00:30:23,514.34
14056,4714,4,2025-02-26 03:24:10,933.58
14057,4715,15,2025-03-05 14:08:21,308.4
14058,4715,6,2025-02-16 01:56:15,464.49
14059,4715,4,2025-03-01 21:55:53,679.24
14060,4715,16,2025-02-19 09:01:32,559.33
14061,4715,13,2025-02-20 17:52:39,929.45
14062,4716,16,2025-03-01 13:13:03,267.46
14063,4717,9,2025-03-04 07:12:05,417.64
14064,4717,6,2025-02-20 15:29:41,293.81
14065,4718,4,2025-02-21 23:29:07,886.9
14066,4718,13,2025-03-08 05:39:00,931.94
14067,4718,5,2025-03-10 00:23:11,388.7
14068,4718,8,2025-02-11 08:09:58,921.27
14069,4719,15,2025-03-09 02:29:39,249.64
14070,4719,2,2025-03-09 12:05:28,822.06
14071,4719,12,2025-03-11 03:51:01,875.91
14072,4719,2,2025-02-14 04:15:38,380.81
14073,4719,4,2025-03-12 09:59:12,249.98
14074,4720,1,2025-02-15 19:04:55,203.12
14075,4720,4,2025-02-23 02:32:04,681.67
14076,4720,5,2025-02-22 02:39:15,680.6
14077,4720,15,2025-02-19 02:10:14,942.2
14078,4721,7,2025-03-10 02:22:36,869.71
14079,4721,14,2025-03-04 09:25:12,867.18
14080,4721,9,2025-02-16 20:16:57,394.83
14081,4721,14,2025-03-06 11:45:41,523.47
14082,4721,11,2025-02-14 12:43:23,699.45
14083,4722,9,2025-03-10 05:13:45,115.79
14084,4722,10,2025-03-06 01:08:15,444.9
14085,4722,13,2025-02-21 04:00:37,381.8
14086,4723,2,2025-02-14 00:44:26,175.75
14087,4724,16,2025-02-13 16:17:00,981.43
14088,4724,9,2025-02-15 10:29:06,717.69
14089,4724,14,2025-02-18 23:01:15,877.58
14090,4724,13,2025-02-12 14:37:41,193.63
14091,4724,10,2025-03-08 14:27:58,178.54
14092,4725,9,2025-02-14 01:14:33,196.9
14093,4726,16,2025-03-02 12:36:22,896.2
14094,4726,8,2025-03-01 00:58:51,132.58
14095,4726,5,2025-02-16 07:24:37,594.2
14096,4726,16,2025-02-28 20:27:04,267.59
14097,4727,11,2025-03-02 23:35:42,606.05
14098,4727,9,2025-03-02 04:21:02,875.89
14099,4727,9,2025-02-23 10:16:51,842.94
14100,4727,10,2025-03-10 17:42:43,967.15
14101,4727,4,2025-02-16 00:17:41,951.07
14102,4728,15,2025-03-02 18:56:58,317.95
14103,4729,1,2025-03-11 02:19:54,434.29
14104,4729,7,2025-02-15 21:58:03,303.03
14105,4729,8,2025-02-18 06:35:43,184.34
14106,4729,4,2025-02-23 05:08:01,412.68
14107,4730,13,2025-02-25 20:54:28,951.45
14108,4730,10,2025-02-27 16:48:59,932.76
14109,4730,5,2025-03-09 21:52:57,478.96
14110,4730,8,2025-02-18 17:26:26,336.1
14111,4731,12,2025-02-14 09:56:46,989.82
14112,4732,12,2025-03-12 10:21:10,687.7
14113,4732,14,2025-02-13 02:30:00,540.91
14114,4732,1,2025-03-07 09:49:01,364.27
14115,4732,12,2025-02-26 16:03:09,121.24
14116,4733,10,2025-03-08 11:13:12,214.57
14117,4733,6,2025-02-28 00:41:49,106.34
14118,4733,13,2025-03-01 00:15:44,489.51
14119,4733,12,2025-03-07 07:08:48,723.66
14120,4733,14,2025-02-12 18:59:32,944.27
14121,4734,8,2025-02-25 08:33:58,656.83
14122,4734,4,2025-03-08 00:02:19,190.51
14123,4734,1,2025-03-08 02:51:33,107.56
14124,4734,9,2025-02-18 18:04:52,631.08
14125,4734,9,2025-03-05 04:20:50,643.36
14126,4735,8,2025-02-22 19:02:35,966.13
14127,4735,3,2025-02-22 03:55:27,862.48
14128,4735,11,2025-02-25 13:01:37,431.51
14129,4735,11,2025-03-07 16:01:03,898.82
14130,4736,6,2025-02-22 17:04:12,474.44
14131,4736,6,2025-02-22 08:09:16,509.54
14132,4736,7,2025-02-23 12:52:16,457.69
14133,4736,14,2025-02-16 18:02:59,575.31
14134,4736,4,2025-02-12 06:40:30,599.83
14135,4737,11,2025-02-15 13:12:00,751.17
14136,4737,12,2025-02-24 16:13:26,999.53
14137,4738,9,2025-02-24 14:02:58,830.75
14138,4738,3,2025-02-17 17:27:08,372.8
14139,4739,4,2025-02-27 17:42:54,529.82
14140,4739,15,2025-03-06 22:13:00,385.86
14141,4739,4,2025-03-10 15:12:12,227.03
14142,4740,10,2025-03-04 09:58:15,335.29
14143,4740,2,2025-03-11 10:27:44,811.35
14144,4740,5,2025-03-02 23:37:23,545.16
14145,4741,6,2025-02-11 15:23:26,330.48
14146,4741,4,2025-02-12 03:29:31,447.04
14147,4741,7,2025-02-26 05:34:22,752.66
14148,4741,2,2025-02-16 09:35:12,145.48
14149,4741,9,2025-02-16 23:29:45,838.98
14150,4742,15,2025-03-01 14:41:40,741.7
14151,4742,10,2025-03-09 21:40:36,332.23
14152,4742,13,2025-03-03 12:47:32,226.05
14153,4743,14,2025-02-25 01:44:08,971.51
14154,4743,8,2025-02-21 08:26:39,201.85
14155,4744,15,2025-02-25 18:13:22,878.33
14156,4744,5,2025-02-27 07:06:38,454.23
14157,4744,9,2025-03-04 17:54:38,594.02
14158,4745,9,2025-03-10 01:42:06,545.27
14159,4745,3,2025-02-13 22:24:51,794.7
14160,4745,3,2025-02-17 15:03:38,896.81
14161,4745,13,2025-02-15 05:09:14,666.26
14162,4746,7,2025-03-05 05:12:58,905.99
14163,4746,5,2025-02-12 22:43:11,804.03
14164,4746,5,2025-02-24 01:33:57,743.09
14165,4746,12,2025-02-18 01:58:36,596.65
14166,4747,6,2025-02-26 21:37:05,656.48
14167,4747,10,2025-02-22 10:12:46,402.4
14168,4747,8,2025-02-27 05:36:14,720.83
14169,4747,6,2025-02-12 22:23:16,261.7
14170,4747,12,2025-02-16 12:54:13,757.69
14171,4748,8,2025-02-25 21:14:36,575.28
14172,4748,3,2025-02-18 22:36:07,513.84
14173,4749,16,2025-03-03 00:24:50,218.47
14174,4749,7,2025-03-05 06:31:40,204.8
14175,4749,15,2025-02-20 13:23:00,470.86
14176,4749,14,2025-02-22 16:49:11,581.02
14177,4749,16,2025-02-11 19:23:49,908.25
14178,4750,14,2025-03-04 02:11:35,874.36
14179,4750,13,2025-02-14 23:12:10,545.71
14180,4751,13,2025-03-01 08:02:16,538.66
14181,4751,5,2025-02-12 19:02:18,216.9
14182,4751,13,2025-02-20 16:45:12,792.52
14183,4751,10,2025-03-02 16:25:42,231.09
14184,4751,1,2025-03-10 14:16:39,786.72
14185,4752,3,2025-03-01 04:19:20,781.25
14186,4752,8,2025-03-03 12:29:30,271.04
14187,4752,2,2025-02-26 02:40:19,597.8
14188,4753,11,2025-03-09 02:53:18,471.66
14189,4753,1,2025-03-04 01:27:48,334.13
14190,4753,8,2025-02-26 15:00:09,439.01
14191,4753,5,2025-03-05 14:43:36,222.7
14192,4754,13,2025-02-26 12:57:12,728.97
14193,4754,11,2025-02-24 03:05:38,741.63
14194,4754,14,2025-02-24 23:26:06,332.2
14195,4755,9,2025-02-26 04:41:01,324.22
14196,4755,12,2025-02-18 10:24:48,395.24
14197,4756,8,2025-03-03 23:17:19,622.94
14198,4757,9,2025-02-15 18:57:33,535.22
14199,4757,8,2025-02-21 08:39:09,972.23
14200,4757,7,2025-03-06 11:50:25,277.88
14201,4757,8,2025-03-04 14:53:13,264.16
14202,4757,5,2025-02-15 09:08:25,337.77
14203,4758,3,2025-03-08 14:41:20,778.37
14204,4759,6,2025-03-10 05:06:04,818.74
14205,4759,7,2025-03-02 04:27:18,230.6
14206,4759,16,2025-02-28 21:31:46,966.53
14207,4759,12,2025-03-03 19:12:25,699.74
14208,4760,15,2025-03-08 01:32:37,394.3
14209,4760,2,2025-03-07 05:54:51,741.36
14210,4760,3,2025-03-09 10:34:17,534.61
14211,4761,5,2025-02-17 03:38:31,212.49
14212,4762,9,2025-02-24 19:07:34,638.84
14213,4762,12,2025-03-03 03:36:33,494.93
14214,4762,4,2025-02-16 14:28:56,476.92
14215,4762,15,2025-02-14 23:25:30,565.72
14216,4763,2,2025-03-04 11:17:38,262.12
14217,4764,12,2025-03-05 20:25:51,731.9
14218,4765,10,2025-03-05 03:51:58,832.05
14219,4765,15,2025-02-16 03:21:40,889.69
14220,4765,13,2025-02-17 23:34:05,896.78
14221,4765,16,2025-03-08 17:02:39,932.6
14222,4766,13,2025-02-26 01:16:07,178.41
14223,4766,5,2025-02-16 14:55:33,350.08
14224,4766,15,2025-03-03 20:17:04,489.01
14225,4766,1,2025-03-08 19:39:27,375.65
14226,4766,7,2025-02-12 11:26:57,798.33
14227,4767,15,2025-02-22 13:29:13,890.59
14228,4768,12,2025-02-11 11:51:11,951.78
14229,4768,6,2025-02-15 20:31:37,283.67
14230,4768,12,2025-02-14 17:37:59,341.69
14231,4769,16,2025-02-23 01:45:02,846.73
14232,4770,9,2025-03-01 08:49:57,358.16
14233,4770,13,2025-02-16 00:48:40,272.21
14234,4770,16,2025-03-12 08:22:18,441.61
14235,4771,5,2025-02-24 21:05:49,894.77
14236,4771,1,2025-02-12 19:55:47,499.31
14237,4771,6,2025-03-05 14:55:31,639.63
14238,4772,12,2025-02-14 03:51:37,292.38
14239,4772,12,2025-02-25 01:03:56,376.75
14240,4773,6,2025-02-10 19:48:55,431.84
14241,4773,10,2025-03-09 08:45:17,454.93
14242,4773,14,2025-02-20 11:49:04,710.99
14243,4774,12,2025-02-20 00:47:07,928.37
14244,4774,11,2025-02-20 01:36:41,281.73
14245,4774,11,2025-03-03 17:36:09,273.05
14246,4774,16,2025-02-19 03:13:57,524.96
14247,4774,1,2025-02-23 18:20:43,792.49
14248,4775,5,2025-03-01 08:17:21,576.3
14249,4776,9,2025-02-21 08:37:09,834.81
14250,4776,2,2025-02-16 15:05:56,633.45
14251,4776,3,2025-02-26 19:29:04,493.8
14252,4776,14,2025-03-02 08:06:33,529.26
14253,4777,4,2025-03-11 03:14:07,856.05
14254,4777,16,2025-02-21 03:07:03,965.65
14255,4778,11,2025-03-03 14:35:01,525.88
14256,4778,7,2025-03-03 01:09:39,458.28
14257,4778,9,2025-03-08 11:07:45,769.68
14258,4779,8,2025-02-12 14:30:44,337.92
14259,4779,7,2025-02-24 11:59:06,472.47
14260,4779,13,2025-02-23 12:03:24,255.92
14261,4779,10,2025-03-03 00:45:32,437.66
