transaction_id,user_id,amount,points_earned,transaction_datetime,transaction_type
23205,4641,92.67,92,2024-10-12 17:37:43,Purchase
23206,4642,44.98,44,2024-05-18 08:13:09,Purchase
23207,4642,66.49,66,2025-02-23 09:34:45,Bonus
23208,4642,59.95,59,2024-09-20 18:44:27,Bonus
23209,4642,91.32,91,2024-07-24 19:39:34,Purchase
23210,4642,46.94,46,2024-11-12 12:57:53,Bonus
23211,4643,25.91,25,2024-04-10 01:51:10,Purchase
23212,4643,12.68,12,2024-03-29 23:02:29,Purchase
23213,4643,61.47,61,2024-12-02 15:55:42,Purchase
23214,4643,20.32,20,2024-06-20 21:40:57,Bonus
23215,4643,97.65,97,2024-07-28 19:57:53,Purchase
23216,4644,63.94,63,2024-05-22 20:18:31,Bonus
23217,4644,48.66,48,2024-08-28 00:15:30,Bonus
23218,4644,83.4,83,2024-06-26 16:10:27,Bonus
23219,4644,49.58,49,2024-08-24 15:31:57,Bonus
23220,4644,43.94,43,2024-06-30 05:44:59,Bonus
23221,4645,59.14,59,2024-12-09 15:38:57,Purchase
23222,4645,98.38,98,2024-05-20 06:12:38,Purchase
23223,4645,38.69,38,2025-01-22 07:32:34,Bonus
23224,4645,90.56,90,2024-09-11 02:38:52,Bonus
23225,4645,51.91,51,2024-04-29 19:45:06,Purchase
23226,4646,18.18,18,2024-10-18 20:35:25,Bonus
23227,4646,35.72,35,2024-05-09 10:16:01,Bonus
23228,4646,16.9,16,2024-05-04 06:11:10,Purchase
23229,4646,18.31,18,2025-01-28 21:16:30,Bonus
23230,4646,56.84,56,2025-02-10 06:04:45,Bonus
23231,4647,58.34,58,2024-09-17 08:51:59,Bonus
23232,4647,86.01,86,2024-09-02 23:50:08,Purchase
23233,4647,99.87,99,2024-08-18 12:17:11,Bonus
23234,4647,64.56,64,2024-12-16 07:57:57,Purchase
23235,4647,91.29,91,2024-11-13 16:06:38,Purchase
23236,4648,44.9,44,2024-11-15 06:57:26,Bonus
23237,4648,89.66,89,2024-08-13 06:46:13,Bonus
23238,4648,11.88,11,2024-04-26 13:21:30,Bonus
23239,4648,23.57,23,2025-01-12 22:26:12,Purchase
23240,4648,64.97,64,2024-07-12 08:26:36,Bonus
23241,4649,88.48,88,2024-10-24 22:39:24,Purchase
23242,4649,13.34,13,2025-02-19 11:58:45,Purchase
23243,4649,86.96,86,2025-01-17 21:49:21,Purchase
23244,4649,74.11,74,2025-01-07 12:43:48,Bonus
23245,4649,45.77,45,2024-11-04 13:03:24,Bonus
23246,4650,59.06,59,2024-06-03 15:30:21,Bonus
23247,4650,91.15,91,2024-05-04 03:14:19,Purchase
23248,4650,20.12,20,2024-12-26 05:58:02,Purchase
23249,4650,99.59,99,2024-04-19 01:48:13,Purchase
23250,4650,18.78,18,2024-10-18 19:02:05,Bonus
23251,4651,57.49,57,2024-03-21 21:18:30,Bonus
23252,4651,68.91,68,2024-12-12 00:07:37,Bonus
23253,4651,51.97,51,2024-07-05 19:40:23,Bonus
23254,4651,41.19,41,2024-11-06 22:32:39,Bonus
23255,4651,57.97,57,2025-01-13 09:22:01,Purchase
23256,4652,13.71,13,2025-01-07 09:59:07,Purchase
23257,4652,70.01,70,2025-01-24 00:08:27,Bonus
23258,4652,90.16,90,2024-08-04 02:57:29,Purchase
23259,4652,94.58,94,2024-12-27 01:17:17,Purchase
23260,4652,49.9,49,2024-12-30 18:26:19,Purchase
23261,4653,85.95,85,2024-08-18 07:46:37,Purchase
23262,4653,37.33,37,2024-04-12 01:30:44,Purchase
23263,4653,56.23,56,2025-02-10 17:21:00,Purchase
23264,4653,47.43,47,2024-12-20 16:05:54,Purchase
23265,4653,14.31,14,2024-09-19 06:07:57,Purchase
23266,4654,71.51,71,2024-07-23 23:18:21,Bonus
23267,4654,28.02,28,2024-05-03 16:23:10,Bonus
23268,4654,76.78,76,2024-04-28 01:24:52,Bonus
23269,4654,36.03,36,2024-08-27 12:14:56,Bonus
23270,4654,32.21,32,2024-10-04 01:01:13,Bonus
23271,4655,11.95,11,2024-07-08 02:43:58,Purchase
23272,4655,64.95,64,2024-09-26 02:19:03,Bonus
23273,4655,55.87,55,2024-08-28 10:43:55,Bonus
23274,4655,33.8,33,2025-01-23 12:31:30,Bonus
23275,4655,62.87,62,2024-07-17 13:37:45,Bonus
23276,4656,92.6,92,2025-01-19 10:18:39,Purchase
23277,4656,87.51,87,2025-02-03 00:32:46,Bonus
23278,4656,58.2,58,2024-04-29 11:59:13,Purchase
23279,4656,60.23,60,2025-03-01 04:06:00,Bonus
23280,4656,79.64,79,2024-06-12 16:59:18,Bonus
23281,4657,75.86,75,2024-06-25 14:20:06,Purchase
23282,4657,80.41,80,2024-03-21 08:37:24,Purchase
23283,4657,70.95,70,2024-12-15 11:37:54,Purchase
23284,4657,55.81,55,2024-12-13 03:36:48,Bonus
23285,4657,65.74,65,2024-10-01 03:59:38,Purchase
23286,4658,68.24,68,2024-11-23 23:03:15,Bonus
23287,4658,97.22,97,2024-03-28 03:02:05,Bonus
23288,4658,77.47,77,2024-07-10 03:56:46,Bonus
23289,4658,22.66,22,2024-11-22 14:28:27,Purchase
23290,4658,12.42,12,2024-09-30 08:55:41,Bonus
23291,4659,49.79,49,2024-03-29 19:08:09,Bonus
23292,4659,63.02,63,2024-08-22 12:07:49,Bonus
23293,4659,63.03,63,2025-01-09 10:35:37,Purchase
23294,4659,19.53,19,2024-09-02 03:18:55,Purchase
23295,4659,20.25,20,2025-02-03 18:46:15,Bonus
23296,4660,40.37,40,2024-05-29 01:11:11,Bonus
23297,4660,84.31,84,2024-07-24 19:38:08,Purchase
23298,4660,18.82,18,2025-01-23 12:14:20,Purchase
23299,4660,74.74,74,2024-11-21 02:41:18,Purchase
23300,4660,44.26,44,2024-10-27 00:44:41,Purchase
23301,4661,68.06,68,2024-11-16 23:08:34,Purchase
23302,4661,95.07,95,2025-02-25 15:39:46,Purchase
23303,4661,10.9,10,2024-06-17 00:08:29,Purchase
23304,4661,55.74,55,2024-05-23 11:50:47,Purchase
23305,4661,95.81,95,2025-01-26 00:22:47,Bonus
23306,4662,30.87,30,2024-09-11 10:18:35,Purchase
23307,4662,74.83,74,2024-11-14 11:20:41,Bonus
23308,4662,99.75,99,2024-06-10 01:56:49,Bonus
23309,4662,77.77,77,2024-03-26 11:55:46,Bonus
23310,4662,37.09,37,2024-04-16 03:57:08,Purchase
23311,4663,51.73,51,2024-08-27 10:43:13,Purchase
23312,4663,18.01,18,2025-02-02 04:32:52,Bonus
23313,4663,90.28,90,2024-07-01 05:21:31,Purchase
23314,4663,51.24,51,2024-11-12 00:07:38,Purchase
23315,4663,25.41,25,2024-10-08 07:48:31,Bonus
23316,4664,23.78,23,2024-06-24 05:47:19,Purchase
23317,4664,73.79,73,2024-07-23 21:25:01,Bonus
23318,4664,26.7,26,2024-09-04 23:23:46,Purchase
23319,4664,35.9,35,2025-02-17 12:52:22,Purchase
23320,4664,49.24,49,2024-05-22 19:09:12,Purchase
23321,4665,33.75,33,2025-03-02 23:49:06,Purchase
23322,4665,71.5,71,2025-01-31 10:42:30,Bonus
23323,4665,42.79,42,2024-04-01 05:23:49,Purchase
23324,4665,62.95,62,2025-01-11 12:18:48,Bonus
23325,4665,42.71,42,2024-04-10 11:02:12,Purchase
23326,4666,24.24,24,2024-10-24 23:17:32,Purchase
23327,4666,29.68,29,2024-11-24 12:15:58,Bonus
23328,4666,61.41,61,2024-03-24 08:58:59,Purchase
23329,4666,24.17,24,2024-07-23 00:29:00,Bonus
23330,4666,60.14,60,2024-10-08 21:58:08,Purchase
23331,4667,94.87,94,2024-08-23 06:20:17,Bonus
23332,4667,17.24,17,2024-12-12 04:31:37,Purchase
23333,4667,86.75,86,2024-05-11 21:50:23,Bonus
23334,4667,55.86,55,2024-04-07 05:36:49,Bonus
23335,4667,28.19,28,2024-11-01 19:31:40,Bonus
23336,4668,29.54,29,2024-05-05 08:46:40,Bonus
23337,4668,85.35,85,2024-12-26 15:59:42,Bonus
23338,4668,86.16,86,2024-03-20 09:34:32,Bonus
23339,4668,73.18,73,2024-05-22 13:37:50,Purchase
23340,4668,42.37,42,2024-09-08 06:32:09,Bonus
23341,4669,19.86,19,2024-08-22 23:03:35,Bonus
23342,4669,39.28,39,2024-04-25 06:49:43,Purchase
23343,4669,20.25,20,2025-01-19 01:45:33,Purchase
23344,4669,84.11,84,2024-11-20 07:05:57,Bonus
23345,4669,22.01,22,2024-05-03 17:18:37,Bonus
23346,4670,89.95,89,2024-04-21 02:14:35,Purchase
23347,4670,62.44,62,2024-05-12 13:45:20,Bonus
23348,4670,91.01,91,2024-12-31 11:11:35,Bonus
23349,4670,20.97,20,2024-08-15 03:06:52,Purchase
23350,4670,58.69,58,2024-11-13 20:09:33,Bonus
23351,4671,16.91,16,2024-09-12 10:13:17,Bonus
23352,4671,15.55,15,2024-11-11 10:40:36,Purchase
23353,4671,39.11,39,2024-06-23 19:57:32,Purchase
23354,4671,71.02,71,2024-10-20 06:55:57,Purchase
23355,4671,78.0,78,2024-10-19 12:10:19,Bonus
23356,4672,28.97,28,2024-03-29 11:26:23,Purchase
23357,4672,40.39,40,2024-09-28 18:03:30,Purchase
23358,4672,78.27,78,2024-09-26 08:44:38,Bonus
23359,4672,23.44,23,2024-04-26 06:23:32,Bonus
23360,4672,49.86,49,2024-12-28 16:19:23,Bonus
23361,4673,27.41,27,2025-01-30 02:20:31,Bonus
23362,4673,30.04,30,2024-03-19 02:20:37,Purchase
23363,4673,89.56,89,2025-03-08 11:39:13,Purchase
23364,4673,20.75,20,2024-07-20 19:25:08,Bonus
23365,4673,36.2,36,2024-11-01 19:38:24,Purchase
23366,4674,79.88,79,2024-03-20 15:21:22,Bonus
23367,4674,44.24,44,2024-05-08 15:10:18,Bonus
23368,4674,30.59,30,2024-09-29 12:47:59,Purchase
23369,4674,14.49,14,2024-12-31 19:59:52,Bonus
23370,4674,97.27,97,2024-07-02 23:52:07,Purchase
23371,4675,23.13,23,2024-04-18 21:53:58,Bonus
23372,4675,60.89,60,2024-11-27 23:16:57,Purchase
23373,4675,25.51,25,2024-07-04 08:29:43,Purchase
23374,4675,60.74,60,2025-02-14 22:16:18,Bonus
23375,4675,43.32,43,2025-01-25 17:36:34,Bonus
23376,4676,63.54,63,2025-01-25 07:43:13,Bonus
23377,4676,36.9,36,2024-07-02 02:27:51,Purchase
23378,4676,60.33,60,2024-06-08 12:55:41,Purchase
23379,4676,53.1,53,2024-08-24 22:45:42,Purchase
23380,4676,34.97,34,2024-06-11 08:57:19,Purchase
23381,4677,75.87,75,2024-07-12 10:18:09,Purchase
23382,4677,91.6,91,2024-05-25 10:05:34,Bonus
23383,4677,54.63,54,2025-01-24 23:30:39,Bonus
23384,4677,92.12,92,2024-07-11 20:06:47,Bonus
23385,4677,64.15,64,2024-10-31 22:35:19,Bonus
23386,4678,58.21,58,2024-10-09 19:10:07,Bonus
23387,4678,58.28,58,2024-05-29 00:38:41,Purchase
23388,4678,61.47,61,2024-10-03 08:39:08,Bonus
23389,4678,71.71,71,2024-04-01 01:09:14,Purchase
23390,4678,73.96,73,2024-07-21 05:43:06,Bonus
23391,4679,31.22,31,2024-06-19 12:19:46,Purchase
23392,4679,12.24,12,2024-03-25 03:00:35,Purchase
23393,4679,99.64,99,2024-09-16 00:27:22,Bonus
23394,4679,46.2,46,2025-02-10 13:58:37,Bonus
23395,4679,95.14,95,2024-04-12 06:25:28,Purchase
23396,4680,36.75,36,2024-12-26 08:16:32,Purchase
23397,4680,32.99,32,2024-05-01 02:05:39,Bonus
23398,4680,66.24,66,2024-11-19 21:27:19,Purchase
23399,4680,40.33,40,2025-02-24 18:41:36,Purchase
23400,4680,58.11,58,2024-09-30 20:01:26,Purchase
23401,4681,89.07,89,2024-04-03 07:25:42,Purchase
23402,4681,96.89,96,2024-09-30 18:01:15,Bonus
23403,4681,12.25,12,2024-07-15 05:56:58,Bonus
23404,4681,69.72,69,2024-07-16 22:17:49,Purchase
23405,4681,78.54,78,2025-02-24 08:16:52,Purchase
23406,4682,25.8,25,2024-07-02 04:28:19,Purchase
23407,4682,50.06,50,2024-10-25 00:55:29,Purchase
23408,4682,95.04,95,2025-02-24 11:30:37,Purchase
23409,4682,73.81,73,2025-01-26 12:45:04,Purchase
23410,4682,37.12,37,2024-03-20 02:02:39,Bonus
23411,4683,47.84,47,2024-08-27 00:14:21,Bonus
23412,4683,75.86,75,2024-10-31 05:51:08,Purchase
23413,4683,83.13,83,2024-04-21 15:39:40,Bonus
23414,4683,41.12,41,2024-05-25 18:16:04,Bonus
23415,4683,14.88,14,2025-01-29 17:25:42,Bonus
23416,4684,75.67,75,2024-10-14 06:47:11,Bonus
23417,4684,71.2,71,2024-10-20 06:17:41,Purchase
23418,4684,76.16,76,2024-12-06 05:05:34,Bonus
23419,4684,21.32,21,2024-12-12 11:38:13,Purchase
23420,4684,26.53,26,2024-09-15 04:38:05,Bonus
23421,4685,38.26,38,2024-04-26 23:33:28,Purchase
23422,4685,38.25,38,2024-08-05 20:56:47,Bonus
23423,4685,49.57,49,2025-02-09 18:10:53,Purchase
23424,4685,15.41,15,2024-06-13 02:35:28,Purchase
23425,4685,98.16,98,2024-10-01 02:46:37,Bonus
23426,4686,64.54,64,2025-01-19 13:25:55,Purchase
23427,4686,22.93,22,2024-10-02 07:52:06,Bonus
23428,4686,47.23,47,2024-11-22 07:53:30,Bonus
23429,4686,30.44,30,2024-05-07 02:38:24,Purchase
23430,4686,32.95,32,2024-03-27 15:51:40,Purchase
23431,4687,23.8,23,2024-08-08 14:47:20,Bonus
23432,4687,81.86,81,2025-01-26 12:47:07,Bonus
23433,4687,15.09,15,2024-06-16 18:09:26,Purchase
23434,4687,97.85,97,2024-06-24 02:06:47,Purchase
23435,4687,88.17,88,2024-06-15 12:06:38,Purchase
23436,4688,96.42,96,2025-02-24 07:37:25,Purchase
23437,4688,87.67,87,2024-04-19 01:19:44,Purchase
23438,4688,27.52,27,2024-05-26 08:04:27,Purchase
23439,4688,20.57,20,2024-04-28 16:31:41,Purchase
23440,4688,45.42,45,2024-07-29 01:21:34,Bonus
23441,4689,84.19,84,2024-12-02 20:58:41,Purchase
23442,4689,94.17,94,2025-02-14 21:55:15,Bonus
23443,4689,28.37,28,2024-06-18 22:58:26,Purchase
23444,4689,21.11,21,2024-07-11 08:08:42,Bonus
23445,4689,95.18,95,2024-10-11 21:18:28,Bonus
23446,4690,42.99,42,2024-07-30 10:07:14,Bonus
23447,4690,96.07,96,2025-01-26 01:22:37,Purchase
23448,4690,14.11,14,2024-08-13 20:45:08,Purchase
23449,4690,90.01,90,2024-05-17 00:49:42,Purchase
23450,4690,19.03,19,2024-09-04 17:25:25,Purchase
23451,4691,81.0,81,2024-06-04 20:22:47,Purchase
23452,4691,76.53,76,2025-03-09 01:10:30,Bonus
23453,4691,40.92,40,2024-05-23 01:33:51,Purchase
23454,4691,17.01,17,2024-04-03 22:34:00,Bonus
23455,4691,26.5,26,2024-08-08 07:16:30,Purchase
23456,4692,35.09,35,2024-09-29 02:53:27,Bonus
23457,4692,55.44,55,2024-07-22 07:39:50,Purchase
23458,4692,39.96,39,2024-10-24 08:59:49,Purchase
23459,4692,80.29,80,2024-06-08 10:53:26,Bonus
23460,4692,12.15,12,2024-12-24 11:14:17,Bonus
23461,4693,48.38,48,2024-07-20 15:25:10,Bonus
23462,4693,20.08,20,2024-10-26 15:33:45,Bonus
23463,4693,32.98,32,2024-03-28 15:21:53,Purchase
23464,4693,37.61,37,2024-10-04 12:28:43,Bonus
23465,4693,64.34,64,2024-06-19 09:12:45,Bonus
23466,4694,85.72,85,2024-10-28 02:11:08,Purchase
23467,4694,39.38,39,2024-12-27 17:43:17,Purchase
23468,4694,85.68,85,2024-12-11 00:02:53,Purchase
23469,4694,83.29,83,2024-05-06 04:07:03,Bonus
23470,4694,88.2,88,2024-04-20 22:57:08,Bonus
23471,4695,24.36,24,2024-12-25 11:35:10,Purchase
23472,4695,40.83,40,2024-05-24 09:24:52,Purchase
23473,4695,44.06,44,2024-08-27 22:24:01,Bonus
23474,4695,69.05,69,2024-07-06 04:18:58,Bonus
23475,4695,69.67,69,2024-06-21 07:45:45,Purchase
23476,4696,69.17,69,2024-05-17 06:41:41,Purchase
23477,4696,64.0,64,2025-03-10 12:19:34,Purchase
23478,4696,83.56,83,2024-08-08 18:07:46,Bonus
23479,4696,83.41,83,2024-08-27 18:12:57,Bonus
23480,4696,92.44,92,2024-03-26 17:27:50,Bonus
23481,4697,29.97,29,2024-07-26 19:09:07,Bonus
23482,4697,68.51,68,2025-01-04 09:43:23,Purchase
23483,4697,47.55,47,2024-04-23 04:53:16,Bonus
23484,4697,53.85,53,2024-12-26 19:08:10,Bonus
23485,4697,67.73,67,2024-10-16 20:44:48,Bonus
23486,4698,66.72,66,2024-04-09 11:05:45,Bonus
23487,4698,23.3,23,2024-07-05 12:23:51,Purchase
23488,4698,51.6,51,2025-01-06 14:52:22,Bonus
23489,4698,95.79,95,2024-12-22 07:38:23,Purchase
23490,4698,77.88,77,2024-04-21 00:33:28,Purchase
23491,4699,85.53,85,2024-10-09 23:31:28,Purchase
23492,4699,23.49,23,2024-12-24 04:15:26,Purchase
23493,4699,85.25,85,2024-12-02 21:11:39,Bonus
23494,4699,51.33,51,2024-06-13 13:22:55,Bonus
23495,4699,64.76,64,2024-04-17 13:37:53,Bonus
23496,4700,62.27,62,2024-10-18 10:29:16,Bonus
23497,4700,79.52,79,2024-08-17 19:07:38,Bonus
23498,4700,33.66,33,2024-05-06 13:32:28,Bonus
23499,4700,56.66,56,2024-08-11 22:18:36,Bonus
23500,4700,53.93,53,2024-03-22 04:41:43,Bonus
23501,4701,25.64,25,2024-11-01 20:10:08,Bonus
23502,4701,38.15,38,2024-07-25 04:17:09,Purchase
23503,4701,90.63,90,2024-08-26 01:18:22,Purchase
23504,4701,77.35,77,2024-06-27 09:28:05,Bonus
23505,4701,64.55,64,2024-05-24 23:30:04,Purchase
23506,4702,44.16,44,2025-03-04 16:20:49,Purchase
23507,4702,40.8,40,2024-06-24 18:39:58,Bonus
23508,4702,22.36,22,2024-04-22 04:35:06,Purchase
23509,4702,13.62,13,2025-01-08 05:52:40,Bonus
23510,4702,84.87,84,2024-11-24 06:47:26,Bonus
23511,4703,46.55,46,2024-04-28 10:56:11,Purchase
23512,4703,26.9,26,2025-01-16 00:24:28,Purchase
23513,4703,72.86,72,2024-11-18 02:21:24,Bonus
23514,4703,39.92,39,2025-01-10 18:38:30,Purchase
23515,4703,78.47,78,2024-11-23 22:33:45,Purchase
23516,4704,46.37,46,2025-03-05 23:55:01,Purchase
23517,4704,83.92,83,2024-08-01 16:24:09,Bonus
23518,4704,43.83,43,2024-12-19 09:37:56,Purchase
23519,4704,95.79,95,2024-07-16 01:14:24,Purchase
23520,4704,58.01,58,2024-07-16 22:52:01,Bonus
23521,4705,12.3,12,2024-11-14 06:00:46,Bonus
23522,4705,91.43,91,2024-10-19 04:23:54,Purchase
23523,4705,18.21,18,2025-01-10 06:52:17,Purchase
23524,4705,87.74,87,2024-06-18 16:09:50,Bonus
23525,4705,62.25,62,2024-04-23 23:44:11,Bonus
23526,4706,66.94,66,2024-11-19 07:29:57,Purchase
23527,4706,28.85,28,2024-07-02 06:03:48,Bonus
23528,4706,61.19,61,2024-03-25 07:25:29,Bonus
23529,4706,33.76,33,2024-11-19 02:54:28,Bonus
23530,4706,62.59,62,2025-02-18 05:57:12,Bonus
23531,4707,13.92,13,2025-02-09 01:05:47,Purchase
23532,4707,14.85,14,2024-03-21 06:24:11,Bonus
23533,4707,99.17,99,2025-01-31 06:43:10,Bonus
23534,4707,81.57,81,2024-03-31 10:01:48,Purchase
23535,4707,23.64,23,2024-07-30 18:34:00,Purchase
23536,4708,70.19,70,2024-06-30 19:26:07,Bonus
23537,4708,40.49,40,2024-06-20 13:15:56,Purchase
23538,4708,30.51,30,2024-09-11 11:34:17,Bonus
23539,4708,82.68,82,2024-03-21 01:02:56,Bonus
23540,4708,63.75,63,2024-08-08 04:28:32,Purchase
23541,4709,79.69,79,2025-02-28 04:51:20,Purchase
23542,4709,94.43,94,2024-05-19 10:21:19,Purchase
23543,4709,76.99,76,2024-11-16 15:28:48,Purchase
23544,4709,20.73,20,2025-02-28 10:39:50,Purchase
23545,4709,38.98,38,2024-04-26 10:41:05,Purchase
23546,4710,34.38,34,2024-05-18 06:03:19,Purchase
23547,4710,51.39,51,2024-06-04 08:19:29,Bonus
23548,4710,94.85,94,2025-01-23 03:08:01,Purchase
23549,4710,82.5,82,2024-06-04 14:26:17,Bonus
23550,4710,94.23,94,2025-02-22 05:18:36,Purchase
23551,4711,14.67,14,2024-03-19 02:58:48,Bonus
23552,4711,10.28,10,2024-11-07 10:26:57,Purchase
23553,4711,59.96,59,2024-09-24 01:27:28,Purchase
23554,4711,88.42,88,2024-04-07 12:22:33,Purchase
23555,4711,53.69,53,2025-01-16 14:53:51,Bonus
23556,4712,78.39,78,2024-10-17 16:01:52,Purchase
23557,4712,90.7,90,2024-10-27 00:50:31,Bonus
23558,4712,92.99,92,2024-10-24 13:53:22,Bonus
23559,4712,75.94,75,2024-12-29 16:24:05,Purchase
23560,4712,16.71,16,2024-05-20 22:31:02,Purchase
23561,4713,88.22,88,2024-11-24 01:49:41,Bonus
23562,4713,97.18,97,2024-09-17 18:48:37,Bonus
23563,4713,41.27,41,2024-04-01 23:48:43,Bonus
23564,4713,22.41,22,2025-03-01 13:32:39,Bonus
23565,4713,70.16,70,2024-06-16 08:33:42,Bonus
23566,4714,75.52,75,2024-11-01 00:06:12,Purchase
23567,4714,84.8,84,2024-05-02 20:21:24,Bonus
23568,4714,16.8,16,2024-08-02 13:56:10,Bonus
23569,4714,11.82,11,2024-10-22 10:04:09,Purchase
23570,4714,39.36,39,2024-03-30 22:15:24,Bonus
23571,4715,61.79,61,2024-06-20 03:22:11,Purchase
23572,4715,42.94,42,2024-05-02 17:16:48,Bonus
23573,4715,94.0,94,2024-10-05 13:57:49,Bonus
23574,4715,53.07,53,2024-07-23 13:52:37,Purchase
23575,4715,55.84,55,2024-08-15 14:46:58,Bonus
23576,4716,53.76,53,2024-05-18 17:47:56,Bonus
23577,4716,75.56,75,2024-07-06 15:46:33,Purchase
23578,4716,80.57,80,2024-06-09 09:04:36,Bonus
23579,4716,47.33,47,2024-10-31 04:46:29,Purchase
23580,4716,48.69,48,2024-05-23 05:44:06,Purchase
23581,4717,84.77,84,2024-09-21 02:21:54,Purchase
23582,4717,82.18,82,2024-12-31 17:25:03,Bonus
23583,4717,92.54,92,2025-01-11 07:33:33,Purchase
23584,4717,54.83,54,2024-07-04 20:39:14,Purchase
23585,4717,12.01,12,2024-05-12 10:22:38,Bonus
23586,4718,86.37,86,2024-03-15 22:01:46,Bonus
23587,4718,88.28,88,2024-06-01 14:44:29,Bonus
23588,4718,35.53,35,2024-05-04 02:29:50,Purchase
23589,4718,25.89,25,2024-11-27 22:10:56,Bonus
23590,4718,63.84,63,2024-05-26 14:07:48,Purchase
23591,4719,69.21,69,2024-06-13 10:26:03,Bonus
23592,4719,16.75,16,2024-09-27 22:38:38,Bonus
23593,4719,20.82,20,2025-01-12 14:03:43,Purchase
23594,4719,64.55,64,2025-02-14 23:58:26,Bonus
23595,4719,44.98,44,2024-08-23 22:20:03,Purchase
23596,4720,23.64,23,2024-11-12 03:21:27,Bonus
23597,4720,73.63,73,2025-02-17 07:11:44,Bonus
23598,4720,77.94,77,2024-07-25 06:38:05,Purchase
23599,4720,92.07,92,2024-05-17 03:58:05,Purchase
23600,4720,95.23,95,2024-04-25 05:36:20,Bonus
23601,4721,62.58,62,2024-12-24 20:52:27,Bonus
23602,4721,78.08,78,2024-06-15 15:37:09,Bonus
23603,4721,91.63,91,2024-06-23 06:34:26,Purchase
23604,4721,69.33,69,2024-07-30 03:31:17,Bonus
23605,4721,81.28,81,2024-09-03 08:15:19,Bonus
23606,4722,80.88,80,2024-12-18 23:59:34,Purchase
23607,4722,63.91,63,2024-10-05 19:39:46,Bonus
23608,4722,32.64,32,2024-08-28 14:47:34,Bonus
23609,4722,90.07,90,2024-05-12 19:24:41,Purchase
23610,4722,18.04,18,2025-01-19 12:19:02,Purchase
23611,4723,11.27,11,2025-03-09 23:16:39,Purchase
23612,4723,84.42,84,2024-07-02 23:44:57,Bonus
23613,4723,94.86,94,2024-11-04 15:37:37,Purchase
23614,4723,42.97,42,2024-03-29 23:35:28,Bonus
23615,4723,69.01,69,2024-06-09 09:05:31,Purchase
23616,4724,58.9,58,2025-03-02 18:26:04,Bonus
23617,4724,13.07,13,2024-05-23 18:32:34,Purchase
23618,4724,88.28,88,2024-08-21 17:20:39,Bonus
23619,4724,37.51,37,2025-01-03 13:38:23,Purchase
23620,4724,26.12,26,2024-12-29 01:48:28,Purchase
23621,4725,64.52,64,2024-12-30 08:27:41,Bonus
23622,4725,57.88,57,2024-08-31 01:53:49,Purchase
23623,4725,59.13,59,2024-10-03 12:47:24,Bonus
23624,4725,34.61,34,2024-09-06 23:16:17,Bonus
23625,4725,79.85,79,2024-04-02 21:36:16,Purchase
23626,4726,59.88,59,2024-10-14 04:20:13,Bonus
23627,4726,34.57,34,2024-06-17 00:30:42,Purchase
23628,4726,28.51,28,2024-03-15 07:18:12,Purchase
23629,4726,57.62,57,2024-11-16 13:59:05,Bonus
23630,4726,69.09,69,2025-01-10 13:53:41,Bonus
23631,4727,37.79,37,2024-10-28 19:50:36,Purchase
23632,4727,68.09,68,2024-09-23 12:02:09,Bonus
23633,4727,78.84,78,2024-08-11 05:48:42,Purchase
23634,4727,62.03,62,2025-01-30 04:32:21,Purchase
23635,4727,92.32,92,2024-10-17 23:36:54,Purchase
23636,4728,82.89,82,2024-03-31 15:08:39,Purchase
23637,4728,83.49,83,2025-02-05 23:36:41,Purchase
23638,4728,64.49,64,2024-07-28 17:09:32,Bonus
23639,4728,82.23,82,2024-08-21 01:08:36,Purchase
23640,4728,79.89,79,2025-01-30 16:41:01,Purchase
23641,4729,46.96,46,2025-01-11 15:49:14,Purchase
23642,4729,51.76,51,2024-04-05 03:28:28,Bonus
23643,4729,97.94,97,2024-09-24 01:18:47,Bonus
23644,4729,53.01,53,2024-09-12 10:45:03,Bonus
23645,4729,23.4,23,2024-07-20 09:07:17,Purchase
23646,4730,25.6,25,2024-12-23 03:49:42,Purchase
23647,4730,66.02,66,2024-12-01 22:27:25,Bonus
23648,4730,77.78,77,2024-07-31 01:00:56,Bonus
23649,4730,69.98,69,2025-03-03 22:50:48,Purchase
23650,4730,22.9,22,2024-07-02 19:17:20,Purchase
23651,4731,15.11,15,2025-01-12 06:51:14,Purchase
23652,4731,12.16,12,2025-02-14 10:13:08,Purchase
23653,4731,44.63,44,2024-11-23 16:55:45,Bonus
23654,4731,79.96,79,2024-07-06 23:04:34,Purchase
23655,4731,26.47,26,2024-04-30 19:42:09,Bonus
23656,4732,49.0,49,2024-04-24 03:56:47,Bonus
23657,4732,73.69,73,2024-11-18 07:46:40,Purchase
23658,4732,67.88,67,2024-04-18 06:53:18,Bonus
23659,4732,88.24,88,2024-04-19 01:20:01,Bonus
23660,4732,15.95,15,2024-07-02 22:19:17,Purchase
23661,4733,50.22,50,2024-04-09 02:16:59,Purchase
23662,4733,28.98,28,2024-07-30 10:03:58,Purchase
23663,4733,42.49,42,2024-09-28 18:13:50,Purchase
23664,4733,83.71,83,2025-03-07 16:34:46,Bonus
23665,4733,91.24,91,2024-10-27 19:05:55,Purchase
23666,4734,44.08,44,2024-04-20 01:36:34,Purchase
23667,4734,61.36,61,2024-10-27 02:36:11,Bonus
23668,4734,95.42,95,2024-03-29 06:19:29,Purchase
23669,4734,58.42,58,2024-08-18 14:18:59,Purchase
