order_id,booking_id,screen_id,seat_id,order_datetime,total_cost,delivery_method
18727,12589,3,313,03-03-2025 21:43,48.51,Counter
18728,12589,4,476,22-02-2025 03:20,12.62,Seat
18729,12589,1,646,03-03-2025 05:47,27.41,Seat
18730,12590,4,300,09-03-2025 07:50,48,Seat
18731,12592,3,577,04-03-2025 01:07,10.68,Seat
18732,12592,4,748,06-03-2025 13:18,30.46,Counter
18733,12592,1,226,10-03-2025 08:32,23.01,Counter
18734,12593,4,223,11-03-2025 21:28,30.97,Seat
18735,12594,3,185,12-03-2025 01:35,23.61,Seat
18736,12594,3,515,08-03-2025 21:32,40.22,Counter
18737,12594,4,467,07-03-2025 19:42,15.34,Seat
18738,12596,3,592,07-03-2025 07:32,48.47,Seat
18739,12597,3,541,12-03-2025 00:24,16.52,Seat
18740,12597,4,184,12-03-2025 02:30,49.31,Seat
18741,12597,3,624,12-03-2025 02:18,14.64,Seat
18742,12598,3,842,12-02-2025 05:22,34.7,Seat
18743,12600,3,697,09-03-2025 21:15,16.91,Seat
18744,12603,4,42,11-03-2025 06:31,19.43,Seat
18745,12603,3,179,07-03-2025 21:01,10.93,Seat
18746,12603,2,217,10-03-2025 07:38,46.34,Seat
18747,12604,3,667,04-03-2025 10:27,47.19,Seat
18748,12606,4,39,09-03-2025 20:54,13.21,Counter
18749,12606,3,520,10-03-2025 15:14,13.56,Seat
18750,12607,4,670,11-03-2025 12:14,47.32,Seat
18751,12607,2,344,11-03-2025 19:59,22.58,Seat
18752,12607,3,473,10-03-2025 16:26,28.79,Seat
18753,12609,3,655,23-02-2025 06:12,20.48,Seat
18754,12609,1,622,06-03-2025 06:43,47.92,Seat
18755,12610,1,567,12-03-2025 06:59,47.28,Counter
18756,12611,4,291,26-02-2025 09:14,19.64,Counter
18757,12612,2,230,16-02-2025 08:21,16.11,Seat
18758,12612,3,454,17-02-2025 20:10,22.99,Seat
18759,12612,1,144,19-02-2025 15:09,24.87,Seat
18760,12614,1,198,28-02-2025 00:05,18.16,Seat
18761,12618,3,352,07-03-2025 07:08,12.79,Counter
18762,12618,1,32,12-03-2025 00:44,34.46,Seat
18763,12619,3,490,11-03-2025 04:24,27.91,Seat
18764,12619,1,158,12-03-2025 10:40,46.2,Seat
18765,12619,1,447,06-03-2025 10:10,19.37,Seat
18766,12620,1,340,07-03-2025 03:47,13.96,Counter
18767,12620,4,777,09-03-2025 06:35,41.34,Seat
18768,12620,4,548,11-03-2025 13:56,28.27,Seat
18769,12622,1,240,12-03-2025 11:34,43.75,Seat
18770,12623,1,237,08-03-2025 16:08,38.97,Counter
18771,12623,3,785,03-03-2025 22:21,12.69,Seat
18772,12625,1,516,10-03-2025 14:50,11.01,Counter
18773,12625,3,698,07-03-2025 12:35,30.68,Seat
18774,12625,4,668,05-03-2025 13:47,48.97,Counter
18775,12627,3,724,10-03-2025 13:47,47.48,Counter
18776,12627,1,557,08-03-2025 11:47,41.07,Seat
18777,12627,2,777,10-03-2025 08:26,26.36,Seat
18778,12628,1,266,22-02-2025 12:40,31.78,Counter
18779,12629,4,489,12-03-2025 06:07,46.38,Seat
18780,12630,2,738,12-02-2025 01:27,23.54,Seat
18781,12630,3,155,10-03-2025 12:36,29.64,Counter
18782,12631,2,302,12-03-2025 03:30,41.88,Seat
18783,12632,4,61,28-02-2025 04:56,35.98,Seat
18784,12632,2,382,11-03-2025 05:03,24.78,Counter
18785,12632,4,55,02-03-2025 22:04,44.62,Seat
18786,12633,3,306,28-02-2025 16:24,46.03,Seat
18787,12633,3,259,10-03-2025 11:31,32.02,Seat
18788,12634,4,550,12-03-2025 03:54,29.25,Seat
18789,12634,1,55,11-03-2025 22:43,22.82,Counter
18790,12634,2,470,12-03-2025 09:43,25.78,Seat
18791,12636,1,700,27-02-2025 01:06,43.11,Seat
18792,12636,4,577,03-03-2025 08:44,36.37,Counter
18793,12636,4,185,12-02-2025 18:49,34.05,Counter
18794,12637,1,512,11-03-2025 09:47,35.06,Seat
18795,12638,4,183,02-03-2025 11:48,13.97,Counter
18796,12639,2,142,05-03-2025 15:59,41.25,Counter
18797,12639,2,347,09-03-2025 04:53,25.31,Counter
18798,12639,2,79,12-03-2025 06:25,24.96,Counter
18799,12641,2,291,09-03-2025 01:03,15,Seat
18800,12641,4,115,09-03-2025 03:04,49.23,Seat
18801,12641,4,434,09-03-2025 05:03,17.03,Counter
18802,12642,3,463,28-02-2025 19:02,33.49,Counter
18803,12642,3,440,09-03-2025 10:08,33.47,Seat
18804,12643,3,315,09-03-2025 07:23,47.26,Seat
18805,12643,2,566,10-03-2025 07:47,24.9,Seat
18806,12644,2,59,27-02-2025 04:08,29.62,Seat
18807,12646,3,208,10-03-2025 13:28,41.4,Seat
18808,12646,4,476,10-03-2025 23:23,35.96,Counter
18809,12646,4,499,10-03-2025 04:11,13.13,Counter
18810,12647,1,685,11-03-2025 01:51,48.82,Seat
18811,12647,2,378,10-03-2025 16:06,11.1,Counter
18812,12647,4,783,10-03-2025 17:50,42.5,Seat
18813,12648,4,351,05-03-2025 12:58,23.23,Seat
18814,12648,3,496,02-03-2025 04:39,10.8,Counter
18815,12649,3,530,22-02-2025 09:05,34.86,Seat
18816,12651,2,181,08-03-2025 20:39,33.36,Counter
18817,12651,4,683,04-03-2025 08:43,29.43,Counter
18818,12652,3,678,05-03-2025 05:34,37.25,Seat
18819,12652,2,496,09-03-2025 21:18,34.12,Counter
18820,12654,4,645,19-02-2025 21:34,14.71,Seat
18821,12655,1,7,21-02-2025 04:50,26.51,Seat
18822,12656,4,301,20-02-2025 18:42,41.84,Counter
18823,12656,3,800,18-02-2025 09:33,23.85,Seat
18824,12657,4,794,11-03-2025 06:03,12.64,Seat
18825,12659,1,87,12-03-2025 09:18,41.32,Seat
18826,12662,1,444,04-03-2025 04:39,29.63,Seat
18827,12662,3,230,09-03-2025 08:56,13.09,Counter
18828,12662,2,379,16-02-2025 10:13,36.72,Counter
18829,12664,2,359,27-02-2025 18:07,20.22,Seat
18830,12664,4,630,22-02-2025 07:07,43.5,Counter
18831,12666,3,282,15-02-2025 07:16,25.43,Seat
18832,12667,1,110,11-03-2025 22:05,31.42,Seat
18833,12667,2,220,11-03-2025 14:08,47.1,Counter
18834,12669,3,696,12-03-2025 05:52,47.46,Seat
18835,12670,4,343,22-02-2025 09:39,22.86,Counter
18836,12671,3,214,12-03-2025 07:27,40.34,Counter
18837,12671,2,847,11-03-2025 18:44,42.55,Counter
18838,12672,2,524,06-03-2025 08:14,45.41,Seat
18839,12672,3,450,14-02-2025 18:09,37.47,Seat
18840,12672,3,439,20-02-2025 05:56,43.24,Seat
18841,12675,1,373,12-03-2025 06:48,48.22,Counter
18842,12677,1,180,10-03-2025 19:55,20.26,Counter
18843,12679,3,75,09-03-2025 14:18,19.19,Seat
18844,12679,4,381,17-02-2025 02:58,17.49,Counter
18845,12680,3,427,04-03-2025 09:08,26.16,Counter
18846,12680,4,157,11-03-2025 15:30,46.73,Seat
18847,12680,1,574,25-02-2025 18:38,19.93,Seat
18848,12681,1,324,04-03-2025 11:13,43.45,Counter
18849,12681,3,447,09-03-2025 02:20,38.22,Counter
18850,12683,2,323,06-03-2025 21:06,36.5,Counter
18851,12684,3,726,04-03-2025 16:56,48.16,Seat
18852,12684,4,52,05-03-2025 05:13,31.17,Counter
18853,12685,3,227,12-03-2025 10:27,47.36,Counter
18854,12685,1,257,12-03-2025 10:04,26.09,Counter
18855,12686,4,246,11-03-2025 22:12,42.9,Counter
18856,12686,4,281,08-03-2025 11:42,46.21,Seat
18857,12686,4,233,09-03-2025 07:33,15.6,Seat
18858,12687,2,297,01-03-2025 06:33,38.55,Seat
18859,12688,2,265,12-03-2025 00:01,33.4,Counter
18860,12688,4,696,11-03-2025 16:13,18.39,Seat
18861,12688,1,364,21-02-2025 02:42,24.26,Seat
18862,12689,3,789,28-02-2025 00:00,23.55,Counter
18863,12690,3,825,25-02-2025 08:21,40.4,Seat
18864,12690,1,535,20-02-2025 06:33,38.79,Counter
18865,12693,4,159,05-03-2025 16:04,40.15,Counter
18866,12693,2,483,21-02-2025 17:26,30.28,Counter
18867,12693,1,377,20-02-2025 12:49,33.38,Seat
18868,12694,1,249,08-03-2025 17:31,48.11,Seat
18869,12694,1,653,10-03-2025 02:36,40.06,Counter
18870,12695,4,769,09-03-2025 10:22,32.04,Counter
18871,12695,2,300,08-03-2025 01:03,17.2,Counter
18872,12697,1,590,06-03-2025 02:53,21.88,Counter
18873,12697,1,206,04-03-2025 22:20,48.11,Seat
18874,12698,3,726,09-03-2025 21:07,43.22,Counter
18875,12698,2,583,05-03-2025 01:44,13.08,Seat
18876,12700,1,22,03-03-2025 06:45,30.32,Seat
18877,12700,1,12,07-03-2025 01:23,36.76,Seat
18878,12701,2,575,10-03-2025 02:10,33.93,Seat
18879,12701,4,72,10-03-2025 03:09,20.91,Seat
18880,12701,1,190,08-03-2025 16:30,28.76,Seat
18881,12702,3,39,12-03-2025 06:52,42.37,Seat
18882,12702,4,267,12-03-2025 03:02,42.11,Seat
18883,12703,3,248,11-03-2025 08:23,42.72,Seat
18884,12704,3,260,24-02-2025 17:12,42.66,Counter
18885,12704,4,825,09-03-2025 02:21,35.56,Counter
18886,12705,4,3,01-03-2025 00:28,25.18,Counter
18887,12705,2,329,01-03-2025 02:12,35.36,Seat
18888,12705,1,623,03-03-2025 00:03,48.19,Counter
18889,12706,4,657,27-02-2025 17:37,37.96,Counter
18890,12706,4,370,25-02-2025 23:14,37.58,Seat
18891,12707,1,134,12-03-2025 04:41,44.21,Seat
18892,12708,4,294,28-02-2025 01:06,37.03,Seat
18893,12708,1,305,20-02-2025 02:29,34.78,Seat
18894,12708,4,688,03-03-2025 12:13,11.63,Counter
18895,12709,2,312,03-03-2025 20:17,20.23,Counter
18896,12709,1,418,26-02-2025 01:49,15.26,Counter
18897,12711,3,309,25-02-2025 13:43,49.86,Counter
18898,12711,1,490,23-02-2025 23:51,31.5,Counter
18899,12711,4,513,06-03-2025 03:51,32.5,Seat
18900,12712,3,381,28-02-2025 17:41,19.09,Counter
18901,12712,1,725,11-03-2025 01:10,33.85,Seat
18902,12713,4,619,09-03-2025 05:09,18.3,Seat
18903,12714,1,364,04-03-2025 15:35,25.93,Counter
18904,12714,4,121,24-02-2025 02:30,12.05,Counter
18905,12716,3,602,09-03-2025 18:38,35.31,Seat
18906,12716,4,42,01-03-2025 05:04,44.04,Seat
18907,12716,1,82,08-03-2025 00:36,41.6,Seat
18908,12717,3,347,01-03-2025 16:39,39.71,Counter
18909,12718,1,649,10-03-2025 20:51,22.53,Counter
18910,12719,2,426,12-03-2025 06:33,41.59,Counter
18911,12720,2,800,27-02-2025 18:03,23.26,Seat
18912,12720,2,421,22-02-2025 00:18,20.98,Counter
18913,12720,3,288,26-02-2025 08:40,35.69,Seat
18914,12721,4,655,09-03-2025 18:56,48.46,Counter
18915,12721,2,220,11-03-2025 10:48,12.26,Seat
18916,12722,4,89,25-02-2025 19:38,23.35,Counter
18917,12722,4,689,10-03-2025 18:21,38.2,Counter
18918,12723,4,39,15-02-2025 11:27,42.16,Seat
18919,12723,4,828,22-02-2025 21:30,19.83,Seat
18920,12724,4,682,21-02-2025 19:31,21.9,Counter
18921,12724,3,682,03-03-2025 12:59,29.16,Seat
18922,12727,1,542,03-03-2025 11:24,33.87,Seat
18923,12727,4,674,12-03-2025 07:07,45.79,Counter
18924,12730,4,513,08-03-2025 07:16,42.24,Counter
18925,12730,1,234,08-03-2025 10:58,23.13,Seat
18926,12732,3,261,04-03-2025 21:27,46.99,Seat
18927,12733,1,561,12-03-2025 12:12,24.08,Counter
18928,12733,3,554,12-03-2025 12:01,40.34,Seat
18929,12733,3,316,12-03-2025 11:52,26.9,Counter
18930,12734,1,602,26-02-2025 07:47,47.57,Counter
18931,12734,3,642,05-03-2025 15:52,10.69,Counter
18932,12734,4,167,09-03-2025 07:26,17.63,Counter
18933,12735,2,560,02-03-2025 20:58,43.75,Counter
18934,12735,2,232,04-03-2025 16:35,38.12,Counter
18935,12736,2,110,02-03-2025 00:11,26.71,Seat
18936,12736,2,735,22-02-2025 13:40,26.94,Seat
18937,12736,4,31,03-03-2025 16:14,30.11,Seat
18938,12737,1,245,06-03-2025 21:45,34.85,Seat
18939,12738,4,38,10-03-2025 23:07,16.4,Seat
18940,12738,3,228,09-03-2025 07:19,37.78,Counter
18941,12738,4,398,08-03-2025 21:19,24.41,Seat
18942,12740,1,277,12-03-2025 08:49,30.19,Counter
18943,12740,1,686,27-02-2025 00:03,15.15,Seat
18944,12740,2,302,02-03-2025 18:23,16.54,Seat
18945,12741,1,468,26-02-2025 06:48,30.33,Seat
18946,12741,1,485,28-02-2025 12:21,42.87,Seat
18947,12742,2,711,10-03-2025 06:15,30.68,Seat
18948,12743,1,110,24-02-2025 10:02,48.41,Counter
18949,12743,2,767,01-03-2025 21:47,37.31,Seat
18950,12745,2,158,09-03-2025 16:46,23.37,Counter
18951,12747,3,409,09-03-2025 05:45,44.56,Counter
18952,12747,1,366,11-03-2025 03:53,21.65,Counter
18953,12747,1,8,21-02-2025 15:27,11.3,Counter
18954,12748,1,264,28-02-2025 01:41,47.42,Seat
18955,12752,3,447,08-03-2025 12:21,22.78,Seat
18956,12753,2,406,07-03-2025 05:32,49.6,Seat
18957,12753,2,326,09-03-2025 13:26,27.49,Counter
18958,12753,1,126,07-03-2025 20:11,27.03,Counter
18959,12757,2,452,11-03-2025 16:57,26.13,Seat
18960,12759,2,790,10-03-2025 16:58,31.14,Counter
18961,12759,2,125,10-03-2025 02:05,31.95,Counter
18962,12759,4,38,09-03-2025 02:47,16.64,Seat
18963,12763,2,505,01-03-2025 14:13,14.88,Counter
18964,12763,3,632,05-03-2025 23:03,30.38,Counter
18965,12764,4,122,26-02-2025 02:28,20.58,Counter
18966,12764,3,77,11-02-2025 12:23,27.28,Seat
18967,12765,4,667,11-03-2025 05:30,11.58,Seat
18968,12765,2,13,08-03-2025 06:12,39.54,Counter
18969,12765,1,382,01-03-2025 12:30,47,Seat
18970,12766,3,663,11-03-2025 09:11,43.27,Counter
18971,12766,4,533,12-03-2025 07:32,25.8,Seat
18972,12766,2,80,15-02-2025 07:11,19.45,Counter
18973,12767,4,586,01-03-2025 03:35,41.69,Counter
18974,12767,3,591,11-03-2025 18:05,47.04,Counter
18975,12768,4,587,06-03-2025 12:53,46.69,Seat
18976,12768,1,53,03-03-2025 01:16,33.03,Seat
18977,12768,1,405,27-02-2025 02:15,39.34,Counter
18978,12769,3,139,06-03-2025 23:22,43.37,Counter
18979,12769,3,777,02-03-2025 01:55,17.73,Counter
18980,12770,2,599,06-03-2025 21:45,28.23,Counter
18981,12770,4,627,09-03-2025 12:09,47.64,Seat
18982,12770,3,463,21-02-2025 02:16,48.18,Counter
18983,12772,3,94,05-03-2025 21:46,11.39,Counter
18984,12773,4,197,02-03-2025 01:10,30.23,Counter
18985,12773,2,769,24-02-2025 08:07,37.89,Counter
18986,12773,1,483,06-03-2025 22:07,34.73,Seat
18987,12775,3,270,05-03-2025 06:19,34.35,Seat
18988,12777,4,121,23-02-2025 14:25,14.06,Counter
18989,12779,2,724,09-03-2025 16:28,39.77,Seat
18990,12779,4,142,08-03-2025 11:18,13.76,Seat
18991,12779,3,184,27-02-2025 15:37,28.72,Seat
18992,12780,1,806,08-03-2025 17:27,47.46,Counter
18993,12780,4,471,04-03-2025 14:41,27.99,Counter
18994,12780,4,293,05-03-2025 11:09,24.89,Counter
18995,12782,3,683,09-03-2025 16:21,41.14,Seat
18996,12782,2,487,08-03-2025 18:57,24.42,Counter
18997,12783,4,552,05-03-2025 06:29,33.42,Counter
18998,12786,2,459,09-03-2025 13:36,21.51,Counter
18999,12786,1,845,09-03-2025 03:38,19.65,Counter
19000,12787,4,582,10-03-2025 20:21,15.38,Counter
19001,12787,3,534,12-03-2025 00:53,45.15,Counter
19002,12789,2,563,25-02-2025 21:51,31.64,Seat
19003,12791,3,398,11-03-2025 07:42,43.86,Seat
19004,12791,4,116,12-03-2025 06:30,11.7,Counter
19005,12791,1,595,10-03-2025 09:25,45.13,Counter
19006,12794,3,109,06-03-2025 19:31,23.78,Seat
19007,12795,2,833,03-03-2025 04:38,17.83,Seat
19008,12796,2,3,12-03-2025 00:55,34.84,Seat
19009,12796,4,610,10-03-2025 17:37,37.59,Counter
19010,12797,3,301,12-03-2025 00:12,26.7,Counter
19011,12798,1,143,02-03-2025 14:21,10.65,Seat
19012,12799,2,101,12-03-2025 12:19,36.44,Seat
19013,12799,1,345,12-03-2025 08:31,27.13,Counter
19014,12800,1,721,03-03-2025 08:43,21,Seat
19015,12800,2,624,22-02-2025 11:04,24.09,Counter
19016,12801,3,725,04-03-2025 22:13,21.28,Seat
19017,12803,3,63,02-03-2025 17:13,40.08,Seat
19018,12804,4,231,07-03-2025 02:13,20.73,Seat
19019,12804,1,495,27-02-2025 09:06,42.83,Counter
19020,12804,1,696,02-03-2025 23:32,28.25,Seat
19021,12805,2,64,16-02-2025 07:34,45.66,Seat
19022,12805,1,671,26-02-2025 19:11,46.02,Seat
19023,12805,3,677,11-02-2025 20:48,41.1,Seat
19024,12808,1,843,12-03-2025 03:08,12.89,Seat
19025,12808,4,472,12-03-2025 01:11,21.19,Counter
19026,12808,4,113,12-03-2025 11:10,29.7,Seat
19027,12810,1,363,06-03-2025 20:02,21.74,Counter
19028,12811,1,642,02-03-2025 16:28,41.61,Counter
19029,12814,4,755,07-03-2025 18:32,48.74,Seat
19030,12814,3,386,28-02-2025 20:44,14.19,Seat
19031,12814,3,817,06-03-2025 08:33,14.25,Seat
19032,12815,3,531,06-03-2025 00:04,31.12,Seat
19033,12815,4,93,06-03-2025 00:53,34.07,Seat
19034,12817,4,317,01-03-2025 17:43,39.23,Seat
19035,12819,4,541,25-02-2025 20:32,17.13,Seat
19036,12820,4,48,28-02-2025 11:50,21.57,Counter
19037,12820,4,317,06-03-2025 22:43,24.34,Counter
19038,12821,1,125,05-03-2025 19:38,49.79,Counter
19039,12821,3,299,07-03-2025 20:38,26.13,Seat
19040,12822,2,101,08-03-2025 18:10,27.55,Counter
19041,12824,2,813,11-03-2025 18:45,27.69,Counter
19042,12824,3,312,09-03-2025 14:43,37.04,Seat
19043,12825,1,229,04-03-2025 15:26,10.65,Counter
19044,12825,3,502,11-03-2025 10:40,42.69,Counter
19045,12828,2,189,24-02-2025 13:49,15.39,Counter
19046,12829,4,562,23-02-2025 12:29,30.02,Seat
19047,12829,2,703,08-03-2025 01:21,34.31,Counter
19048,12829,4,743,10-03-2025 16:03,36.98,Seat
19049,12831,3,477,04-03-2025 22:11,31.35,Counter
19050,12831,1,170,06-03-2025 04:08,18.86,Seat
19051,12831,2,98,05-03-2025 08:12,47.82,Seat
19052,12832,3,295,16-02-2025 10:39,41.13,Counter
19053,12832,4,69,21-02-2025 03:00,16.88,Seat
19054,12832,4,618,08-03-2025 14:22,39.77,Seat
19055,12833,4,722,09-03-2025 03:53,42.69,Counter
19056,12834,4,96,11-03-2025 20:08,32.63,Seat
19057,12836,4,433,10-03-2025 11:35,42.74,Counter
19058,12836,4,90,08-03-2025 19:54,39.23,Counter
19059,12836,3,209,19-02-2025 13:55,11.03,Seat
19060,12838,2,805,07-03-2025 11:06,29.46,Counter
19061,12838,1,646,05-03-2025 13:13,14.83,Counter
19062,12838,4,317,03-03-2025 14:41,27.57,Counter
19063,12839,2,98,04-03-2025 01:06,49.01,Seat
19064,12839,2,442,03-03-2025 05:05,24.02,Counter
19065,12839,4,510,03-03-2025 11:10,30.89,Seat
19066,12840,4,435,23-02-2025 17:59,19.63,Seat
19067,12840,4,585,11-03-2025 00:31,43.4,Counter
19068,12840,2,821,21-02-2025 19:36,31.73,Counter
19069,12841,1,186,07-03-2025 02:04,27.3,Counter
19070,12841,3,649,11-03-2025 04:38,16.96,Seat
19071,12841,1,343,04-03-2025 07:11,22.25,Seat
19072,12842,4,220,19-02-2025 18:04,32.23,Seat
19073,12843,3,538,10-03-2025 13:15,38.84,Counter
19074,12843,2,221,11-03-2025 06:35,33.66,Seat
19075,12844,1,836,10-03-2025 09:14,30.06,Counter
19076,12844,4,835,23-02-2025 00:12,17.67,Counter
19077,12845,2,38,09-03-2025 07:44,18.49,Counter
19078,12845,2,638,10-03-2025 18:00,45.65,Seat
19079,12845,2,624,12-03-2025 04:22,49.28,Seat
19080,12847,2,220,08-03-2025 23:02,19.9,Seat
19081,12848,4,820,05-03-2025 13:22,15.05,Seat
19082,12848,3,41,05-03-2025 01:25,30.44,Counter
19083,12848,4,733,07-03-2025 19:38,42.31,Counter
19084,12849,3,666,02-03-2025 13:52,47.39,Counter
19085,12849,4,199,22-02-2025 16:36,23.19,Counter
19086,12849,1,469,17-02-2025 19:28,11.25,Counter
19087,12851,2,600,04-03-2025 22:16,14.74,Counter
19088,12851,1,295,24-02-2025 15:12,27.84,Seat
19089,12853,4,810,07-03-2025 10:23,11.59,Seat
19090,12853,4,261,09-03-2025 05:45,37.71,Counter
19091,12854,3,779,28-02-2025 19:25,28.19,Seat
19092,12854,4,166,09-03-2025 20:37,40.43,Counter
19093,12857,3,465,05-03-2025 01:13,41.91,Counter
19094,12857,2,612,17-02-2025 19:18,38.42,Counter
19095,12857,3,806,17-02-2025 22:25,26.59,Seat
19096,12858,1,670,06-03-2025 22:07,17,Counter
19097,12858,1,278,01-03-2025 07:33,14.63,Seat
19098,12858,4,602,03-03-2025 16:58,16.72,Seat
19099,12859,1,101,04-03-2025 22:24,31.3,Seat
19100,12860,4,128,03-03-2025 13:18,41.93,Counter
19101,12860,3,823,12-03-2025 07:40,44.53,Counter
19102,12860,1,292,20-02-2025 09:51,44.64,Seat
19103,12862,4,353,04-03-2025 23:42,45.04,Seat
19104,12862,4,131,02-03-2025 09:18,29.45,Counter
19105,12862,4,162,25-02-2025 08:07,39.62,Seat
19106,12863,1,437,12-03-2025 03:19,13.24,Seat
19107,12864,4,446,06-03-2025 21:11,45.15,Counter
19108,12864,2,306,28-02-2025 15:37,17.73,Seat
19109,12864,4,400,12-03-2025 03:05,25.07,Seat
19110,12865,2,468,25-02-2025 15:05,43.43,Counter
19111,12866,4,136,11-03-2025 13:55,29.97,Counter
19112,12866,3,428,24-02-2025 17:56,28.34,Seat
19113,12866,2,635,27-02-2025 11:58,44.3,Counter
19114,12869,4,687,23-02-2025 01:49,13.4,Seat
19115,12869,4,189,21-02-2025 20:18,16.09,Counter
19116,12869,4,460,02-03-2025 03:15,12.99,Counter
19117,12870,3,126,04-03-2025 12:46,39.64,Counter
19118,12870,4,124,11-03-2025 11:50,45.62,Counter
19119,12870,3,323,04-03-2025 04:28,15.35,Counter
19120,12872,1,515,22-02-2025 17:08,17.19,Counter
19121,12872,3,184,19-02-2025 23:46,27.11,Seat
19122,12873,4,208,03-03-2025 19:42,40.25,Counter
19123,12875,1,151,02-03-2025 15:49,35.79,Counter
19124,12875,4,246,11-03-2025 14:44,13.75,Counter
19125,12876,3,325,24-02-2025 12:37,19.72,Seat
19126,12876,4,564,03-03-2025 06:06,47.88,Counter
19127,12876,4,537,01-03-2025 18:12,23.38,Counter
19128,12879,1,537,06-03-2025 13:32,19.22,Counter
19129,12879,2,546,09-03-2025 02:07,13.77,Counter
19130,12879,3,412,02-03-2025 23:05,44.38,Seat
19131,12880,3,705,11-03-2025 09:59,35.49,Seat
19132,12880,2,290,10-03-2025 11:27,31.77,Seat
19133,12882,4,749,12-03-2025 07:47,40.4,Counter
19134,12883,4,153,11-03-2025 22:41,24.77,Counter
19135,12884,4,528,08-03-2025 08:18,33.76,Seat
19136,12884,4,190,03-03-2025 13:36,49.83,Seat
19137,12885,2,512,11-03-2025 01:55,43.83,Counter
19138,12885,2,652,04-03-2025 15:56,28.13,Counter
19139,12886,3,355,20-02-2025 07:22,28.91,Counter
19140,12886,4,426,05-03-2025 14:44,22.47,Seat
19141,12888,4,156,28-02-2025 08:20,14.36,Counter
19142,12888,2,695,12-03-2025 07:44,26.64,Counter
19143,12889,3,648,18-02-2025 19:50,40.03,Counter
19144,12890,4,31,19-02-2025 07:16,27.22,Counter
19145,12890,1,266,15-02-2025 02:49,17.94,Counter
19146,12891,4,276,01-03-2025 17:53,17.89,Seat
19147,12892,4,112,08-03-2025 20:29,29.16,Counter
19148,12894,2,205,28-02-2025 11:57,42.39,Counter
19149,12894,3,132,12-03-2025 01:02,24.47,Seat
19150,12894,3,611,28-02-2025 16:47,45.05,Seat
19151,12895,3,273,11-03-2025 13:32,24.9,Seat
19152,12895,3,428,11-03-2025 08:54,47.01,Counter
19153,12896,4,68,27-02-2025 16:54,47.18,Counter
19154,12896,4,222,12-03-2025 10:46,29.87,Counter
19155,12898,3,696,07-03-2025 18:57,46.48,Seat
19156,12898,3,406,07-03-2025 05:00,12.59,Seat
19157,12899,2,255,12-03-2025 12:16,11.46,Seat
19158,12899,2,639,11-03-2025 23:00,28.53,Seat
19159,12899,4,807,10-03-2025 18:04,41.66,Counter
19160,12900,1,3,11-03-2025 11:23,22.23,Seat
19161,12900,1,129,11-03-2025 11:12,38.5,Seat
19162,12901,3,219,18-02-2025 21:09,33.62,Counter
19163,12901,3,823,28-02-2025 02:12,15.32,Counter
19164,12902,3,385,11-03-2025 04:46,17.85,Seat
19165,12902,2,491,11-03-2025 04:37,10.44,Seat
19166,12902,1,154,12-03-2025 12:11,23.82,Seat
19167,12903,2,680,08-03-2025 01:01,43.08,Counter
19168,12903,1,381,20-02-2025 19:32,29.53,Seat
19169,12904,4,797,08-03-2025 21:47,47.28,Seat
19170,12904,2,744,06-03-2025 11:53,39.25,Seat
19171,12906,3,639,06-03-2025 12:15,23.08,Seat
19172,12906,4,631,06-03-2025 14:26,34.56,Seat
19173,12907,2,102,12-03-2025 06:15,30.37,Seat
19174,12907,2,478,12-03-2025 09:43,43.11,Counter
19175,12907,4,76,12-03-2025 06:42,25.58,Counter
19176,12908,3,300,10-03-2025 17:18,29.39,Seat
19177,12908,4,251,08-03-2025 20:18,14.17,Counter
19178,12908,3,608,09-03-2025 04:32,47.51,Seat
19179,12909,2,656,11-03-2025 17:43,26.08,Counter
19180,12909,2,372,11-03-2025 14:20,40.7,Counter
19181,12909,4,27,10-03-2025 20:22,46.64,Seat
19182,12910,4,184,08-03-2025 02:48,20.64,Seat
19183,12910,2,846,24-02-2025 15:43,30.51,Seat
19184,12910,3,705,12-03-2025 00:53,20.95,Counter
19185,12911,1,586,11-03-2025 18:28,48.8,Counter
19186,12912,3,36,11-03-2025 13:03,37.18,Seat
19187,12913,2,106,11-03-2025 13:08,48.78,Seat
19188,12914,2,507,11-03-2025 20:30,13.58,Seat
19189,12914,3,468,10-03-2025 17:00,24.64,Seat
19190,12915,1,39,04-03-2025 17:20,40.95,Counter
19191,12915,2,259,06-03-2025 21:40,29.26,Counter
19192,12916,2,200,09-03-2025 17:53,35.02,Counter
19193,12916,1,38,08-03-2025 03:57,13.58,Seat
19194,12916,1,130,07-03-2025 09:22,11.03,Counter
19195,12917,2,815,10-03-2025 21:12,16.32,Seat
19196,12917,1,568,09-03-2025 18:22,46.14,Counter
19197,12918,4,575,08-03-2025 18:33,44.15,Counter
19198,12918,4,233,12-03-2025 12:15,24.25,Counter
19199,12919,2,326,07-03-2025 18:57,31.82,Seat
19200,12920,4,57,01-03-2025 12:54,34.48,Counter
19201,12920,3,188,01-03-2025 11:47,48.13,Seat
19202,12921,2,833,11-03-2025 13:46,17.37,Seat
19203,12921,3,642,11-03-2025 12:39,20.88,Seat
19204,12921,2,350,12-03-2025 12:07,31.77,Seat
19205,12923,4,808,04-03-2025 10:27,32.65,Seat
19206,12923,3,357,10-03-2025 13:24,22.83,Counter
19207,12923,4,834,06-03-2025 02:08,24.25,Seat
